size,current,naive,protty,multi,streaming
8,12.990009014423077,7.051544189453125,7.133687337239583,7.177886962890625,7.038218180338542
16,13.070913461538462,9.033732096354166,7.036641438802083,7.035858154296875,7.6148903586647725
24,14.573308771306818,11.073942057291667,7.03704833984375,7.035491943359375,7.078501383463542
32,16.5724365234375,14.622003728693182,27.644246419270832,34.6228515625,35.146826171875
40,24.821439302884617,17.4908203125,30.643865411931817,38.09217664930556,39.13764105902778
48,28.261228639981272,18.56513129340278,31.900523792613637,38.282063802083336,39.13764105902778
56,28.6490478515625,20.64984130859375,34.884033203125,41.81146240234375,43.311848958333336
64,30.64737215909091,18.568250868055557,34.564599609375,42.32568359375,43.30690104166667
72,39.60313585069444,21.147491455078125,37.745768229166664,38.63682725694444,40.30889892578125
80,40.30181884765625,23.149065290178573,40.120388454861114,38.638888888888886,40.31378173828125
88,42.302001953125,25.145057091346153,41.01556396484375,43.30416666666667,44.81171875
96,44.3033203125,23.147705078125,39.638400607638886,43.30188802083333,45.2798828125
104,51.79529747596154,25.64911358173077,43.359440104166666,56.111735026041664,48.803920200892854
112,53.789225260416664,27.644287109375,42.80358072916667,49.082938058035715,48.803989955357146
120,55.786214192708336,29.645152698863637,45.80726841517857,52.65625,52.80656550480769
128,57.795491536458336,27.644246419270832,45.812709263392854,51.29852764423077,52.7978515625
136,65.28330078125,30.5244140625,48.790597098214285,47.87562779017857,50.10524338942308
144,67.292578125,32.13642578125,48.798618861607146,47.304129464285715,50.05881911057692
152,69.2796875,35.61328125,51.79822716346154,51.80679086538461,54.93798828125
160,71.2724609375,32.138427734375,51.80108173076923,51.80115685096154,54.734456380208336
168,78.76345486111111,34.641748046875,54.797200520833336,56.3212890625,57.304280598958336
176,81.820068359375,36.63774956597222,54.794108072916664,55.798665364583336,57.294840494791664
184,85.73203125,38.63047960069444,57.792317708333336,59.79225852272727,61.28426846590909
192,87.71549479166667,36.631510416666664,57.79248046875,59.78542258522727,61.29119318181818
200,102.1748798076923,39.135525173611114,60.79270241477273,55.798583984375,57.679850260416664
208,102.00150240384616,41.6517333984375,60.79279119318182,55.7861328125,57.291748046875
216,111.35319010416667,43.29700520833333,63.78728693181818,60.29421164772727,61.78968394886363
224,103.5967548076923,41.290283203125,63.79412286931818,60.28728693181818,61.79305752840909
232,111.0654296875,44.899348958333334,66.80068359375,64.287890625,65.77900390625
240,113.86328125,47.009207589285715,66.7931640625,64.96396484375,65.794140625
248,115.07177734375,49.28448016826923,74.51931423611111,68.28056640625,69.78662109375
256,134.066796875,46.939383370535715,74.53168402777777,68.28447265625,69.78642578125
264,124.55593039772727,49.56505408653846,72.78743489583333,64.2953125,65.79404296875
272,126.5633877840909,50.29296875,74.8740234375,64.2802734375,66.36865234375
280,128.5458984375,52.28357872596154,77.43674045138889,68.77626953125,70.28251953125
288,130.5736328125,50.29296875,77.42784288194444,68.783984375,70.28623046875
296,145.056640625,52.78928786057692,80.9327392578125,72.78276909722223,74.28125
304,140.0615234375,54.781168619791664,81.143798828125,73.34233940972223,74.28548177083333
312,150.91644965277777,56.78466796875,84.03125,76.77267795138889,78.27528211805556
320,144.07248263888889,54.781494140625,83.871826171875,76.78092447916667,78.26692708333333
328,151.51649305555554,57.288411458333336,87.25325520833333,72.78342013888889,74.28125
336,161.734375,59.28000710227273,85.1439208984375,74.30642361111111,74.81130642361111
344,155.54904513888889,61.86141690340909,88.13619791666666,79.16015625,78.78873697916667
352,160.73828125,59.27681107954545,88.12591145833333,79.29774305555556,78.76779513888889
360,160.803955078125,61.77610085227273,91.12552083333334,83.5526123046875,83.1346435546875
368,162.794921875,63.77707741477273,91.12552083333334,83.6463623046875,83.1064453125
376,164.813720703125,66.3611328125,94.12555803571429,86.49309895833333,87.12434895833333
384,166.7666015625,63.77707741477273,94.10979352678571,85.62200520833333,89.16263020833334
392,174.26927083333334,66.2673828125,97.11439732142857,81.6087646484375,85.42174479166667
400,176.24192708333334,68.2765625,97.11969866071429,81.617919921875,85.55677083333333
408,178.30520833333333,70.275,100.11192908653847,86.92916666666666,87.625390625
416,186.330078125,68.276953125,100.11793870192308,86.11783854166667,87.61028645833333
424,207.26231971153845,70.76328125,103.099609375,90.11940104166666,91.603515625
432,194.00334821428572,72.77039930555556,103.11117788461539,90.11927083333333,91.62513950892857
440,196.40541294642858,74.76551649305556,106.1102764423077,94.10421316964286,96.255859375
448,193.74637276785714,74.46495225694444,106.10997596153847,94.109375,95.61160714285714
456,211.6893028846154,76.92719184027777,109.099609375,90.12421875,91.61439732142857
464,203.26262019230768,79.24348958333333,109.11214192708333,90.11901041666667,91.59835379464286
472,205.2518028846154,80.9610595703125,112.11686197916667,94.61397879464286,96.11104910714286
480,207.22776442307693,84.2724609375,112.11083984375,95.35965401785714,96.10546875
488,214.71842447916666,80.1202392578125,118.21164772727273,98.60952524038461,100.1005108173077
496,224.23372395833334,82.1251220703125,117.61079545454545,98.60952524038461,100.1122295673077
504,218.73763020833334,84.120361328125,121.8448153409091,102.6083233173077,104.10486778846153
512,220.75358072916666,82.1204833984375,118.095703125,106.26622596153847,104.08774038461539
520,230.78255208333334,84.6182861328125,121.1004971590909,100.90369591346153,100.10621995192308
528,243.1573153409091,86.618359375,121.09375,101.001953125,100.10667067307692
536,232.18359375,88.60690104166666,124.09161931818181,106.39317908653847,104.60772235576923
544,234.22407670454547,86.61875,124.0987215909091,103.5908954326923,108.13557942708333
552,250.1505681818182,89.12760416666667,128.568359375,107.10237630208333,111.56038411458333
560,243.71732954545453,91.11080729166666,127.0829190340909,107.10270182291667,111.77327473958333
568,259.67578125,93.11662946428571,130.0705078125,115.04020182291667,115.57861328125
576,247.7325994318182,91.11067708333333,130.0775390625,111.09033203125,112.5986328125
584,255.20383522727272,94.47419084821429,133.0828125,108.45491536458333,108.60465494791667
592,264.34765625,95.595703125,133.075390625,107.09033203125,108.59847005208333
600,290.46440972222223,99.88323102678571,138.551953125,112.08561197916667,113.08089192708333
608,269.32109375,99.56310096153847,136.0875,112.07893880208333,113.10628255208333
616,290.3307291666667,98.09640066964286,139.182421875,116.11018880208333,117.09197443181819
624,284.5724826388889,100.1005108173077,139.069921875,116.0732421875,117.09144176136364
632,272.701171875,105.6709735576923,142.0671875,124.52894176136364,121.1006747159091
640,288.6119791666667,103.07061298076923,142.0751953125,119.58451704545455,121.09375
648,282.151171875,105.4112079326923,145.06532118055554,116.07958984375,118.08913352272727
656,297.8259548611111,108.83024088541667,145.06575520833334,116.07307942708333,117.07155539772727
664,300.06293402777777,111.66015625,148.06206597222223,120.57457386363636,121.58558238636364
672,300.6970486111111,108.41715494791667,163.198974609375,120.60884232954545,124.96555397727273
680,295.65625,110.10123697916667,158.5926011029412,124.59055397727273,125.58718039772727
