size,current,naive,protty,multi,streaming
4,0.3312107061273172,0.5685475300564621,0.5684842386495723,0.5684521873387198,0.5363793560138214
8,0.5684834167759396,0.8725220007721904,1.1370325871499147,1.1370309432172734,1.1369684772991446
12,0.7465994273519203,1.083806552995947,1.7057363099119838,1.7056401239994448,1.7055513466309649
16,0.8580206684666233,1.224023366506762,0.8176714087275732,0.8392403604403484,0.7939102374819613
20,0.9958682772129182,1.326977647601082,0.6526572868427037,0.5611616582156509,0.538493113265564
24,1.0698350003555088,1.4061185840404167,0.8029154155269044,0.6927666267795908,0.6640646579159111
28,1.152003122457443,1.468589136169232,0.9137188780151461,0.785671769031109,0.7539773673553466
32,1.2167581887902656,1.512843449004207,1.0794360966990844,0.9236471773767326,0.8853105665576959
36,1.2905680193715903,1.522492411079087,1.0699529950934366,0.9082077203240548,0.8713812115517577
40,1.3721274431579398,1.5022239956811059,1.2254319004216911,1.0352816946896317,0.9820363588412643
44,1.4126291697366227,1.5530549256106476,1.3080126516316046,1.1102687207119888,1.0650199073697895
48,1.448019255073753,1.5769192629190412,1.4705138810562735,1.2424043273848642,1.19079863845045
52,1.4797482249301783,1.6000528863634313,1.4191393340677303,1.1867383416686725,1.1479655633327106
56,1.5077785146469798,1.6254452017421155,1.5711593669040218,1.3026628442138455,1.2637963256814415
60,1.5181616011860637,1.645809801461692,1.637560598567253,1.3697836080777994,1.3242083271668177
64,1.549202259292693,2.0888543110929527,1.744945912723712,1.4951997371719212,1.4446697822061547
68,1.588183505991725,2.051829075141698,1.6761352267444571,1.6865714571178574,1.6259851253371318
72,1.606902333664133,2.049095697004648,1.824875211418671,1.8397555687407465,1.7508196429340026
76,1.6239287194116787,2.0463844333420984,1.8743004398310519,1.8853255529092559,1.8178956696678195
80,1.6391188707047233,2.044399585174997,2.010092996245798,2.0441756879837305,1.960122208547121
84,1.6535863431485052,2.0336855171190873,1.962005009025065,1.8259623563876326,1.8142215138097741
88,1.666644377513754,2.032476193197111,2.1049256819001374,1.964648307197228,1.9423899063782089
92,1.6788156622695054,2.011247880347928,2.1489770034885596,1.9879269467233192,1.9870015216114016
96,1.6904130710787193,2.382015665416745,2.2964032558309304,2.1916505154516592,2.062644159651334
100,1.7154623097822774,2.336537452291891,2.1828103683492497,2.0490157263672137,1.9416144629274448
104,1.7250658612620917,2.321354355881712,2.3209529994813076,2.1753379487441364,2.055370143829353
108,1.7339654322113862,2.307825770697257,2.357848056736206,2.1912289632594333,2.1470518836225048
112,1.604027972027972,2.295527556218288,2.4994951087296062,2.3428083665890904,2.2714508580343216
116,1.711109158404075,2.2841759129281005,2.377113059587351,2.1966965450430394,2.1361947651982347
120,1.4621021585580065,2.2729426428592774,2.5097306917982083,2.3160299942586393,2.2513773027275454
124,1.4680133706957472,2.2632960353640006,2.5410591558315323,2.348961409130948,2.2838950468781616
128,1.7112567564038959,2.5706363167311865,2.6496818229731467,2.4712632342277012,2.4013506695566638
132,1.7891908348445338,2.463201918302078,2.5483460688953055,2.7045422713357556,2.6244723973844652
136,1.7948781839506118,2.2901017155910086,2.6769341779189366,2.8446768526840427,2.7583458140282504
140,1.7998870048615812,2.4134375407717914,2.70264234450975,2.8686179168560457,2.7835313305592813
144,1.7975013371000699,2.3744406139522627,2.8343967032820796,3.012340418701637,2.9200898147950682
148,1.8025381495533856,2.4549158782166915,2.6181755360883368,2.7766947599853427,2.700727520593778
152,1.8071340042203767,2.4406636626319846,2.7454858681655954,2.906257989457507,2.825682299546142
156,1.8117891508599375,2.426580830582599,2.7789297891587226,2.926947248841087,2.846869217311754
160,1.8154767621042867,2.6990509651341634,2.9052521452330535,3.0465946232021914,2.974046974718604
164,1.7505316139023737,2.6547406904956254,2.837583586433547,2.7708428642354552,2.789996888753296
168,1.8336695958302436,2.634032270636838,2.8555571148544345,2.913113912047098,2.9064737262256237
172,1.8375104328126863,2.614963647242402,2.9760106788173886,2.886514013108003,2.925577328756884
176,1.8408773865181787,2.596880124264772,3.0990906303109855,3.0374831460674154,3.024538492051384
180,1.8445175125089348,2.5799913496383784,2.926850393587121,2.856595394551459,2.8666845759045345
184,1.8472156862745097,2.563482993197279,3.0773214550853747,2.96341796458899,2.9778390804597703
188,1.8504445965949505,2.5485301082892304,3.0928151845934098,3.0674892481607077,2.8999671608605664
192,1.853444737571084,2.791359348046767,3.211113272289128,3.184741664433246,3.033052844160215
196,1.780079822616408,2.7218079327600417,3.0727083191255127,3.387952498712874,3.259957089973731
200,1.7842492954044835,2.729882078336004,3.1852005808240405,3.552230478704107,3.382186470653587
204,1.7880798103178204,2.71022484009497,3.197782286682865,3.560150771039917,3.3470145177477173
208,1.7918765213294598,2.692174704404406,3.312613287711906,3.694730907671625,3.4974943385636
212,1.8104437011181231,2.674738281715246,3.1486670727815973,3.431175840060233,3.2170383531883933
216,1.8137134167250608,2.6470833750959293,3.282796575077141,3.55285569093819,3.468133541067684
220,1.816878091269149,2.63129923903966,3.2937550532852016,3.5604700013505783,3.475953156100045
224,1.7380024367919211,2.862159419244996,3.4047606324551873,3.683829691556119,3.5961779662949533
228,1.7670806748257306,2.8109640746409497,3.080141660998663,3.4386658438408095,3.388946789331739
232,1.768218979058371,2.763808543249948,3.1769866270430906,3.580926885590857,3.4999779012036476
236,1.7792594468675365,2.77330028287975,3.1880298783991368,3.5879733764488773,3.508035425258424
240,1.7823574462159717,2.755783077769538,3.2865330066374345,3.70464165551174,3.6204747748252073
244,1.6591830048963039,2.6841031003144002,3.3522319352184233,3.4967489482714704,3.422882906469476
248,1.829319594995649,2.6616318677616655,3.4169819924202214,3.6051065907842306,3.5286254795460827
252,1.845116285056051,2.4584356880287515,3.4619450663788713,3.6112094601686318,3.5353184467586005
256,1.723371804236669,2.8231239769104852,3.566380162590811,3.7224202320264688,3.6426393794795837
260,1.843277134058533,2.8035001632145904,3.4309966121886752,3.951725540312083,3.864364072329098
264,1.8453501124795406,2.761787589153973,3.53005083919493,4.005428759386242,3.9825105184382035
268,1.8475486331260296,2.8322491994314936,3.4405140995367263,4.073558946163745,3.9834988576355523
272,1.849578325254001,2.8162303717859274,3.5657872463908302,4.197834526996069,4.103192655360573
276,1.8641924277736248,2.7995665909267546,3.2704203105246865,3.9265876599469274,3.8450036127932186
280,1.865751606200084,2.783851486494359,3.516373303972081,3.8572370279687354,3.9555933872941464
284,1.8512202160345383,2.7685768727728624,3.515619498646809,4.04083969253514,3.956452992874181
288,1.7862006623027968,2.951228020014296,3.6297804660907427,4.156599760677545,4.069048207083912
292,1.865310315285154,2.917234412688692,3.4553916824360438,3.9310054690786704,3.853262083540954
296,1.8668739803125032,2.8996202866982603,3.5611009777918765,4.039316143132558,3.929429931204554
300,1.8601947391367535,2.8574372359789812,3.651914966966931,3.9298461066124264,3.959284441822233
304,1.8450341095654956,2.8658813464978565,3.7464353948219578,4.052705961316752,4.06536120321263
308,1.8750815612798322,2.8499191267496182,3.617783105304362,3.8406117857653865,3.844450606881546
312,1.6982144728389381,2.8337598176391543,3.708336235113866,3.952216994552869,3.961015148989631
316,1.8482403151074274,2.8195847093575455,3.7115439484418573,3.9531473761797655,3.9440781053837624
320,1.8053198757079578,2.9883132220639803,3.8036370073404693,4.1413593890865785,3.958031674037345
324,1.87591031768768,2.9572205938934952,3.676351306429094,4.3620299763344725,4.192431679565085
328,1.876978284324537,2.93946850609049,3.7647283879028453,4.475733876627587,4.2872715668545895
332,1.7733107997341273,2.923173489479884,3.7390786629555874,4.469499368952461,4.243464657349582
336,1.8187535397929362,2.906797035167955,3.8565625588464747,4.5849049060906,4.493072292215923
340,1.8916448008020945,2.8918908714726914,3.730903978373559,4.316021167985763,4.216441408709974
344,1.8323598564901924,2.8771178449178403,3.8171746273012825,4.42281395131465,4.339897768931502
348,1.667682799515597,2.862499160208794,3.81868995433529,4.390139335476956,4.317154946043438
352,1.8173159337532936,3.0197471439451635,3.90529723545243,4.5256637760739284,4.440369735154542
356,1.8881833155501229,2.9899549044403617,3.782608180060953,4.282694188515658,4.2071223928654895
360,1.630320854432479,2.9732389140709437,3.86566178155883,4.3835486124529925,4.30479449055436
364,1.9434445156196463,2.896955582938603,3.8673927672555117,4.379429712800253,4.302154765082274
368,1.8263408581850284,2.8715166385991115,3.9287066424593733,4.481480380322644,4.400694265014795
372,1.7014500046899217,2.8486348646081825,3.8303193972606673,4.27022518765638,4.19786210189913
376,1.9455370213699767,2.9131144018424866,3.911931154303364,4.366612279584883,4.291242398844446
380,1.9460281261877612,2.8995485848754323,3.812027128862095,4.362077547048827,4.287899290786394
384,1.9464982278280498,3.0461981821587885,3.6585300916813983,4.4580156364317975,4.345293085386176
388,1.8498424159073978,3.017675616884498,3.769475534070143,4.668183320237632,4.584801260118742
392,1.6879570407935847,3.0024788282338086,3.954195234025012,4.6462284147550115,4.688236719701239
396,1.9527564655364016,2.987388996202996,3.955341064611395,4.660443226190169,4.679333244863458
404,1.8264697182196934,2.958703621854425,3.9181066199237367,4.491429613684825,4.51886428347764
412,1.95479468850421,2.9034171693939883,3.9952330030041403,4.588292615020533,4.62283571208378
420,1.6918283796657883,3.0420789803150443,3.9581519222845687,4.584690590949585,4.509945501229892
428,1.9609485458612976,3.013131299242372,4.033545292232846,4.6717547952464775,4.4746810887759
436,1.7968119793709425,2.9854493580599146,3.9961214059605044,4.559829702051542,4.39391819665628
444,1.9483114000317108,2.9593791811613595,4.034035757064904,4.643225317940495,4.4696071180642205
452,1.9675258703386986,3.0636585344327982,4.031964318899832,4.934293407410115,4.853843975796218
460,1.9679503150883888,3.035447058537123,4.103546958101203,5.019860028286648,4.940011745951842
468,1.8447841922994013,3.0087015481975365,4.065928347605742,4.869119933116484,4.794422696811316
476,1.7148880416900631,2.9700013557504383,4.121310851658998,4.952065242474953,4.839149254832103
484,1.8470914094387945,3.0819633166724936,4.098124497297623,4.83430574563615,4.763903512404027
492,1.6199220597713238,3.041685156172174,4.165636636695325,4.914772147415309,4.842660041701788
500,1.919563735514656,3.015867172256378,4.129032258064516,4.8028424514700765,4.734522464796948
508,1.6650098583414659,2.919902945319177,4.195336683476035,4.839133857140813,4.811055081900036
516,1.7694456640645349,3.012900439746249,4.157991878922111,5.154524866165296,5.078879850228693
524,1.818529084812754,2.9762466479211565,4.222215227723396,5.234738521528091,5.1576298005116605
532,1.8085759689316263,2.9711420152594483,4.185570639495087,5.062458092731403,5.013928870298812
540,1.9802973024465784,2.9485134486619895,4.249437605667258,5.138306130530566,5.089059677063098
548,1.9769593371053318,3.1007349864142446,4.044961689690285,5.022056158406981,4.976670967970804
556,1.984313528675349,3.076271369599516,4.165866679154277,5.096556755571271,5.049606726375866
564,1.9138861968711063,3.053433454028015,4.141171071689779,5.008362649338186,4.943514769702209
572,1.985004262548914,3.030898174554949,4.203630580470882,5.079696926772721,5.013642699094529
580,1.7488037925297764,3.103808687654166,4.162916733254269,5.274764313277943,5.267894627915916
588,1.9883436780377695,3.090887757257175,4.320978971798298,5.276654417134544,5.340247361784718
596,1.9891242941945053,3.0687223808894433,4.285385267864665,5.110583305928064,5.201735320940619
604,1.989222073878824,3.047401893528801,4.342913316715234,5.18859820382663,5.271265239680058
612,1.9924571812918876,3.127435324177579,4.307595865948514,5.056211520435152,5.160157554108698
620,1.9760792158099616,3.104230073131506,4.36366435635126,5.153125073788105,5.228510764457674
628,1.7156194213357847,3.082758691897298,4.328838188239623,5.045220023422377,5.122513798751848
636,1.9835864604288718,3.0624304604045705,4.383969507899016,5.230600738602264,4.726956536886525
644,1.9871182753253953,3.138146980574293,4.349042860953241,5.477283744418151,5.233475701258225
652,1.987047619047619,3.0906195607895417,4.403565162714413,5.544344927133599,5.37032042938415
660,1.9875367237287487,3.0958183168686637,4.368927017910808,5.405218332070653,5.249316848252049
668,1.9873587813760654,3.075890909908492,4.4216423377586,5.470417939572304,5.427611428901184
676,1.8170189532797754,3.1484906235359937,4.387563858961664,5.362298591549296,5.319941368232929
684,1.9475937589443415,3.126857142857143,4.439719069311449,5.38232014865941,5.382613446305738
692,1.7218975613549223,3.1074028381151737,4.405493714502031,5.319280861764816,5.279034735745799
700,1.9477188212823062,3.0881244210843763,4.456670567542959,5.381995543034941,5.340995117996649
708,1.9535356961166697,3.1581212528659357,4.404167299456307,5.6161431213283395,5.571157919444708
716,1.9482549443875035,3.138249498847885,4.4350120752674025,5.678978476982074,5.573933007952075
724,1.9420790785854094,3.118051554239619,4.420550201611401,5.54477245802769,5.502017867665284
732,1.9940016265229652,3.027054333348508,4.470422295811335,5.606023890938136,5.564085472039574
740,1.9968798751950079,3.092810740773173,4.437573202155072,5.498680769420554,5.458744609763443
748,1.9235469529853082,3.0686195955257842,4.4855535335464,5.557803325603197,5.474996426018585
756,1.8737203652758558,3.0316134838628828,4.452782111658339,5.4558601529893815,5.416510988434331
764,1.816632824099147,3.0422063598004505,4.3699672002216445,5.513594122862285,5.473813245416776
772,1.9998352051045942,3.1743615727308434,4.33745305145429,5.737094353534738,5.694814840428368
780,1.940762715919422,3.15533617960225,4.40372152107176,5.796546108493647,5.754143499140539
788,1.8591915153061949,3.137258450349777,4.349504738440663,5.666206485880689,5.626083330893007
796,1.9298487934656863,3.119413952038476,4.42374544475673,5.723434015470258,5.683510022619576
808,2.0022486935983714,3.172891377254694,4.439782784451488,5.688059771265464,5.648223886212211
820,2.002400861727388,3.1463112677871807,4.414011868304178,5.5756302273008975,5.5385508385014415
832,2.002206921286956,3.179170130798658,4.602558801877972,5.645686718884604,5.657533700776944
844,2.004544572205031,3.1716654531789463,4.568280394833815,5.731334837461335,5.85885957816052
856,1.9387047639831139,3.1455545300170957,4.583695398829836,5.708326640125383,5.801315737223185
868,2.007090500986799,3.1951134641432604,4.55015920888469,5.606397308757053,5.690467146119209
880,1.860744514059506,3.169689840896428,4.637612965647857,5.641557462053361,5.806942198940583
892,1.705386989135208,3.14485919527566,4.603466573356891,5.565963462640001,5.698139730254648
904,2.0084472164686007,3.1927289483159895,4.618069551781841,5.868360179531898,5.965646526415283
916,2.0088637090510346,3.16832253938515,4.58624959191687,5.869614734778165,5.832806607586785
928,2.008595738204815,3.2207951844253033,4.66930945750217,5.984918124562631,5.733510317364547
940,2.010606606113914,3.1632958593623335,4.636395837748673,5.847331884500373,5.678811683168609
952,1.8292439447275783,3.1668456980491357,4.649456653336757,5.812986447666765,5.282484487846043
964,2.012663370829169,3.2123016045193817,4.619426925845932,5.9941675737137015,5.957260882422165
976,2.0124683860366965,3.188081894443444,4.698518318147167,6.136907344790038,6.069493239242455
988,1.6955561845457117,3.165829900505954,4.666223894915505,5.976965590171828,5.941487292197963
1000,1.9519068452458108,3.2092578173425284,4.679103659205284,5.941501737773214,5.906281047268994
1012,1.9566189354117576,3.186486818908614,4.648108306109786,5.840023323545059,5.806454504840356
1024,1.8718394358433144,3.2344600198786715,4.724954150764003,5.944290417867218,5.908588893446872
1036,1.9706266541639978,3.19315655847371,4.657890230641226,6.119904353419307,6.047069445901146
1048,2.015572364012273,3.098483459531251,4.65342192710238,6.065655804419257,6.031021925157733
1060,1.9585171969300013,3.123217825913063,4.6252048895088045,5.962619368844787,5.929542974764772
1072,1.858237859212914,3.1031753330850678,4.697830673565373,6.06463475001768,6.0307832950959455
1084,1.9784716865176408,3.169151448614425,4.527969170203203,5.9632283629258005,5.9067641737491074
1096,2.0185323741007193,3.179475556965755,4.5402584105529655,6.201077067018321,6.166162177050948
1108,2.0187291560207874,3.1883410692848506,4.5368568142393295,6.079170149381684,6.045298575399689
1120,2.018287918570192,3.2325710394465665,4.588801527117392,6.178964109769711,6.143675262878962
1132,2.019999804825549,3.206940817139569,4.693395524970149,5.920759568671003,6.044232032692076
1144,1.9829344808648617,3.161449112655987,4.704250978742916,5.856619038708489,6.012893688662587
1156,2.021399286892823,3.2249683971927987,4.677398080070349,6.056133673041307,6.173095633646476
1168,1.8203446995294017,3.204362102519697,4.745378105189046,6.129348338560564,6.270267355488884
1180,1.9737140135785762,3.185120359338261,4.717158983793851,6.1853655682798765,5.96292607079517
1192,1.987017384434174,3.2210629490843017,4.666023525617679,6.151035652476898,5.859985818955329
1208,1.8184908045808035,3.196083323859568,4.734235350113703,6.108695288817304,5.885462400285766
1224,2.0236979884265636,3.2259652931287808,4.7412715657465885,6.3171737274040325,6.098724102514964
1240,2.0236752780910177,3.200419409801688,4.74771057271951,6.254074820601808,6.222511731142715
1256,1.743102820167348,3.2295562063527825,4.755359348078473,6.210228235063396,6.132087346238199
1272,1.9238681547214624,3.1700364838877806,4.761773849667907,6.167416489894869,6.136803284392179
1288,1.9353102499049888,3.2328176167225524,4.737205817490112,6.368100547454744,6.3373044385898
1304,1.8661645863427594,3.208393833560548,4.774165868169272,6.307711762046858,6.276493550257946
1320,1.9842863686009231,3.1626827396439734,4.780680347176538,6.263622040507881,6.234208561932523
1336,1.9863546145011624,3.1061537413627383,4.786546794003381,6.142942457511057,6.192501750235377
1352,1.9862898528268211,3.1575144596558875,4.79201625989245,6.416162699335062,6.385694315335325
1368,1.9762301027179785,3.1415927086572735,4.798487318964691,6.355938970828443,6.326840129894179
1384,2.019676277802775,3.2421075748979704,4.6866641680813075,6.3131223439481365,6.284771618625277
1400,1.8005112740081328,3.218795466384064,4.693092470915514,6.229594630219212,6.242778593865216
1416,1.9998440564162694,3.244179802632364,4.39055142906456,6.457978140616231,6.428991376188822
1432,1.991349265440808,3.2224138158367017,4.679632361284466,6.4008380985638835,6.372677663706148
1448,1.7641857706641675,3.2472719521346955,4.825661320558217,6.168077497897367,6.331703525935289
1464,2.004029618982842,3.2257474060802367,4.830589886433614,6.161667732813611,6.196201380632963
1480,1.8417651845115588,3.2185392208498276,4.834921143563662,6.334216361710308,6.470193953831901
1496,1.8466998418392933,3.2283777860201637,4.8399487188848465,6.276134445518756,6.415076755805224
1512,1.8895145628151422,3.252705882352941,4.844354519096389,6.239949351060462,6.373577550977639
1528,1.810073396977269,3.230929110776051,4.849196761979011,6.3615461039882675,6.3348629998836925
1544,1.8096970192168171,3.2551744791081765,4.8067736320865855,6.473418644988871,6.332357049126369
1560,2.0243866054708377,3.2345127791292874,4.837055507864485,6.480047085132338,6.300255138992667
1576,1.9717774436090225,3.2569821578493134,4.841563989715804,6.439803004843619,6.2534307087712575
1592,1.9986208540745916,3.2368704160716013,4.846825659924096,6.400520828128145,6.3742656133585855
1612,1.8161994683504192,3.254217069579318,4.806839757253846,6.560184750296621,6.534037683704461
1632,1.808018094952339,3.2747359240236458,4.878767089294942,6.548762554006452,6.5226447604097775
1652,1.8202812051649928,3.2474056534625957,4.837946545010272,6.397666710536865,6.373956292388847
1672,1.8335165760923886,3.2635932219931436,4.867687642153147,6.604301732868392,6.5776836493635855
1692,1.9738222360616393,3.239357620737776,4.869393169503339,6.540058522797619,6.460500371385701
