size,current,naive,protty,multi,streaming
4,0.8153519915731036,1.3749127102820544,1.3070192683003268,1.3491416261680869,1.3604765131620895
8,1.0938116756585343,2.3118079960491564,2.248207567666465,2.7124023502457413,2.7268442154004355
12,1.4562153274129157,2.460227659820002,3.90597878221975,4.079632901336305,4.109367675205355
16,1.7316315221619558,2.9916325949911213,2.56205164291718,2.8762109291568043,2.71407125182478
20,3.7277368741979817,3.4364011991208843,2.2124528494392943,1.8810103657057735,1.8252197601428328
24,3.284678666746488,3.6526846668657904,2.641898075915273,1.8694222419866358,2.213263128191427
28,3.397820663992368,3.7183354308939736,3.0856604760659168,2.643216326507095,2.5928700294356584
32,3.457350527549824,4.373605939497812,3.542582231952215,3.0649676352938253,2.4412285112961203
36,5.266755960353603,4.368917799837932,3.7595866195267877,3.248416062317704,3.1354556500607536
40,4.853734730243561,4.58304603046506,4.16674790717389,3.6099980022797515,3.4882529080686835
44,3.10013904617193,4.515641029567135,4.567302994763986,3.9722231201676252,3.8368448024427964
48,4.806290785872894,4.696097692055056,4.993930704763571,4.348772395487724,4.164283088318726
52,6.683445798014289,4.64242536966428,4.9070703056378715,4.340303017511786,4.259675698223068
56,6.390941411169436,4.811906053422601,5.284529642914225,4.687223949438776,4.613454203271246
60,6.155567336954026,4.759420505753976,5.6054046903296735,5.023264777550183,4.9560234733533655
64,5.999258514496347,5.9832833985858,6.015288107687939,5.385977734142254,5.263996144534073
68,7.626249427670477,6.082265010147008,5.968252517056557,5.819788275924856,5.597708888107321
72,6.403538992904065,5.941511177115622,6.291187575996758,6.169015725972134,5.915648909648394
76,6.268996964858528,6.008834669917429,6.629354077648194,6.531618403028604,6.272001289473949
80,6.086372585719633,5.867581884652689,7.0031160104807375,6.874542947911047,6.428491662265148
84,8.41008370496309,5.934431554724455,7.1131062957592155,6.492725348708592,6.286436430187553
88,7.526301110390239,5.856060874599742,7.412551008117232,6.7675198837664405,6.586782644876707
92,7.298691430606191,5.911941684292497,7.789923808398795,7.108490169048828,6.900314251465967
96,7.028460352570548,6.810743400845246,8.113724293755334,7.439609842426289,7.182672416548822
100,8.614206891786129,6.828829129224254,8.036123922439813,7.378064248841548,7.209014788512393
104,7.659768819733936,6.704167155500743,8.32305111849897,7.683266773583119,7.533728407143162
108,7.426279526870589,6.7226829457329,8.655644140476252,7.999795047689088,7.793794816681055
112,5.813618628280641,6.563529682762923,8.999874745529699,8.296133762329237,8.080520086720263
116,9.345994855500075,6.608463923246928,8.595105508639376,7.94469339981151,7.866490066225166
120,8.535000325584424,6.513966134938972,8.875873744403897,8.22958175668888,8.159768912794462
124,8.250686333436215,6.542026007035582,9.152825207464206,8.527471174469836,8.424336277181084
128,7.962541936052172,7.524516592921941,9.490220095000913,8.805101018300295,8.656395970172552
132,9.35800506838863,7.329953092378189,8.997771507674154,9.157658948319302,8.980272485817782
136,8.461828245054878,7.382897197637947,9.245965953157677,9.41804210641994,9.279837653241257
140,8.251113333381296,7.189819103808085,9.511949803136249,9.699019848283678,9.577489595527558
144,7.358083832335329,7.210670086078439,9.76221242533215,9.985536403062016,9.851236858567516
148,9.803552237533282,7.071398367487395,9.69724044860161,9.848175109177399,9.318886980534318
152,9.186376956150939,7.093017780241982,9.998688938171316,10.088298419254718,9.675540429235241
156,8.913054698081599,6.993688296715725,10.21398885123549,10.316380897026058,9.934286235217796
160,8.686375404626064,7.638228438228438,10.548683858185335,10.59388698909451,10.213624475431343
164,9.877644048730636,7.498247509677765,10.439398884174864,10.214562681349246,9.864285022012199
168,9.082239693091479,7.501133681383207,10.67080186704297,10.502972143439916,10.02514561437758
172,8.842963196438609,7.359837150613297,10.977111282031668,10.751834488805768,10.308986297841953
176,8.612791123124827,7.378604662044199,11.217806221256502,10.958214450208937,10.557705967209273
180,10.544139856299484,7.280129550916487,10.675161080141896,10.571868574329148,10.401600419856267
184,9.733655924162454,7.248302525534248,10.882904633938898,10.81649260232529,10.678560953734415
188,9.69712980051463,7.15827891664307,11.14020887312961,11.0147373721047,10.907473561648882
192,9.359625463595913,7.8965038937268615,11.376559801178693,11.31519388566997,11.106133827421317
196,10.497116880739542,7.8848140800251425,11.158249963167947,11.553004901438772,11.508834302179725
200,9.901821840938691,7.752843179935326,11.52818861647664,11.72619226546542,11.74719441090516
204,9.738159579628839,7.7916971517598155,11.762195276450665,11.962873721690352,11.99364422288855
208,7.059813298138405,7.66261636012052,11.945860225381418,12.22953342290511,12.214192220184854
212,11.164142943670504,7.637780546800557,10.91467325117594,11.95561693099256,11.799026808805523
216,10.34307158138393,7.517437587357873,11.130341432321588,12.14231100606153,12.0223396882771
220,10.275231589525905,7.5156989025553465,11.335761669010205,12.435278921628155,12.205869294640156
224,9.955699590561206,8.071574983944894,11.57289173174273,12.55774866363021,12.423811486878888
228,8.801449926778698,8.107241398768142,11.14907104803689,12.344742500616869,11.71662605456705
232,10.400930489134321,7.9745132743362825,11.345379871893599,12.542913082693534,11.966654073794233
236,10.140695459565904,7.937403798350893,11.55827377269208,12.811498078254083,12.122115556263712
240,7.476715125167135,7.82705751382871,11.785760850506465,12.995229254306597,12.348352573201522
244,11.181590759578077,7.864526282656595,11.570370306053489,11.910754906707385,11.730999866482971
248,10.655621408180544,7.714696692837799,11.728936460101378,12.145220203614365,11.970098556923952
252,10.346218833947155,7.7271679208501896,11.861072009284849,12.374177306239885,12.107380227997508
256,10.103250920162642,8.322223889729056,12.137947000894219,12.501166869838128,12.276359038450844
260,11.173292205680232,8.250863855280821,11.612458618839714,11.887518641222329,12.615001458479243
264,10.888242224079425,8.162836411729003,11.807488873262198,12.101129228638957,12.759559988318275
268,10.58074618897918,8.098516527133064,12.015621989877232,12.226738565129642,12.953631795003414
272,10.345000585695878,8.072982862939748,12.163839398143363,12.417654926437807,13.16312391912109
276,11.614264454222303,7.983931794876141,11.830628631911939,12.888334904082935,12.650406649627817
280,11.277515978972051,7.947170386590258,11.967806229157754,13.12337800046076,12.79948573494815
284,10.983737676150964,7.894647306158645,12.203904782886937,13.258544102293675,12.980770947526292
288,8.55665616350121,8.367995210376005,12.311927645095976,13.463227573613331,13.200424330046417
292,8.7208159432083,8.209380896235409,12.101824909838612,13.379671200021479,12.953003659089532
296,6.207095485090236,8.218952239777288,12.337439071724193,13.530099722348698,13.124889039642618
300,10.670665078494402,8.14193014513709,12.472431628263074,13.692585411513004,13.319882410413095
304,10.628971404182671,8.097013976393882,12.635707596540517,13.881113476104975,13.53490293267245
308,11.772294696705414,8.024787967884203,12.564381425551108,13.235200844081687,13.481824295826828
312,9.632445828647578,8.02595869218434,12.728315803851933,13.408734441326715,13.636142469963081
316,11.201264647000789,7.919775807374916,12.939792314404741,13.541851813655816,13.806566245323703
320,10.952741068183053,8.410293849242562,13.054701450595108,13.71412855500799,14.007908517687293
324,11.807727954184505,8.388797271519234,12.56116050756188,14.128283705460005,13.92193000466076
328,11.415998685753454,8.299499890862815,12.733257900078156,14.394123588074038,14.022900273914592
332,11.169646764007055,8.332106546629468,12.920720120214938,14.568725145129587,14.230003617631318
336,10.951919195426745,8.234557467387257,13.077194305812597,14.681316805700753,14.382658027529784
340,11.933624015092983,8.142331776165392,12.895861914713873,14.2482683827667,14.031152576233424
344,11.777055079723052,8.110167467213092,13.066136335751969,14.480149041842411,14.131827950826718
348,11.537111272008053,8.064999434197127,13.252061080057441,14.588703168680478,14.305559577967
352,11.309140175986537,8.53946146841291,13.371774109549362,14.440674376911048,14.44321626162393
356,11.754744054816607,8.503735972788997,13.39388706516102,14.063780158471081,13.854768333023928
360,11.408250995926268,8.398529163837843,13.497487345190256,14.280920807569098,13.964531525913666
364,9.228372103259316,8.377357472816112,13.736939388784942,14.441383647236416,14.12827671265229
368,7.599662918920476,8.337729002566599,13.884627702842502,14.562148584677809,14.267911284568
372,12.182643357009324,8.33812945440961,13.198215652023272,14.332496895919979,14.080444017310306
376,8.954241734921546,8.124313847248306,13.339303887645023,14.541026087966998,14.231017134441322
380,7.4589126940827795,8.185513134703777,13.515393332088726,14.699304925959504,14.32887906920751
384,11.4137263922975,8.589890904960177,13.657581568340847,14.798454672964159,14.497675803684112
388,8.740930431071277,8.579943162022786,13.519455109482841,15.629353817197549,15.331739324668694
392,11.890188272372896,8.54784452468811,13.652423945683891,15.788474600886198,15.548459472223422
396,10.180811890468433,8.458699247560157,13.811248137373163,16.014192842821558,15.645767759915591
404,9.16631584544959,8.381393410359118,14.00578925095218,15.39463940425739,14.843330841680372
412,11.915249354654676,8.249233291469569,14.247177035243263,15.650004280211157,15.12403115827838
420,12.190372530845826,8.527502562350529,14.101403916659216,15.711043631133132,15.468787934191951
428,9.801950525651902,8.439456263970007,14.423678687416135,16.049020445529447,15.694821327054527
436,12.301740705788346,8.38397346726816,14.504339248454276,15.714638113270086,15.421522501608338
