size,current,naive,protty,multi,streaming
4,6.406343900240385,3.03436279296875,3.5218048095703125,3.695761940696023,3.0956326998197117
8,6.565645658052885,4.518907335069445,3.5323588053385415,3.61114501953125,3.1815044696514425
12,7.054087320963542,4.455498589409722,3.590367635091146,3.643465909090909,3.1076988807091346
16,7.563365589488637,4.528435601128472,3.5893758138020835,3.688176472981771,3.5686492919921875
20,6.268592247596154,4.958563910590278,3.6493474786931817,3.4999847412109375,3.5831197102864585
24,6.424654447115385,5.531941731770833,3.652010830965909,3.6398824055989585,3.77349853515625
28,7.274627685546875,6.231360802283654,3.539148966471354,3.7510542436079546,3.7064708362926138
32,7.760176225142046,6.840311686197917,3.6538141424005683,3.7465043501420454,3.700284090909091
36,6.130719866071429,7.939564098011363,6.1688232421875,6.782320462740385,9.02316623263889
40,6.692860921223958,8.773193359375,6.765950520833333,6.274554912860577,9.130384657118055
44,9.310980902777779,9.351942274305555,6.3153545673076925,6.798604329427083,8.84967041015625
48,7.803844105113637,11.364013671875,6.213848407451923,6.328923152043269,9.07077365451389
52,6.449350210336538,11.588396344866071,6.107264927455357,6.154644305889423,8.9569091796875
56,6.424466646634615,11.658848353794642,6.411279296875,6.067984444754464,9.425252278645834
60,7.274724786931818,12.41070087139423,6.288311298076923,6.009259905133929,8.973524305555555
64,7.532848011363637,5.744062151227679,5.978044782366071,6.346012995793269,9.098375108506945
68,6.046055385044643,6.358736478365385,6.484750600961538,6.773478190104167,8.957655164930555
72,6.466440054086538,6.8890380859375,6.474609375,6.770172119140625,8.09405517578125
76,6.840616861979167,7.603815252130682,6.637056790865385,7.060801188151042,8.24993896484375
80,8.04638671875,8.0299072265625,6.827952067057292,7.039133707682292,8.7386474609375
84,6.429772010216346,8.09356689453125,6.815948486328125,6.528648963341346,8.572548314144736
88,6.416344275841346,9.539591471354166,6.520526592548077,6.900177001953125,8.15301513671875
92,7.161610921223958,10.3057861328125,6.458599384014423,6.808236929086538,8.1068115234375
96,7.375377308238637,10.575637817382812,6.467191256009615,6.899058024088542,7.9897238991477275
100,6.040257045200893,11.686314174107142,7.086435953776042,7.03887939453125,8.37091064453125
104,6.788431803385417,10.958658854166666,7.390025745738637,6.6540057842548075,8.491596422697368
108,6.974639892578125,12.636061448317308,7.098337809244792,6.939137776692708,8.6702880859375
112,9.69082302517361,12.400465745192308,7.079111735026042,7.151303498641305,8.63189697265625
116,6.065499441964286,13.886820475260416,7.068939208984375,6.94366455078125,8.62774658203125
120,6.969451904296875,13.304818960336538,7.4869606711647725,6.6277606670673075,8.822265625
124,6.971842447916667,14.939519708806818,7.312899502840909,7.088216145833333,8.72943115234375
128,8.07537841796875,8.1885986328125,7.547607421875,6.75079345703125,8.556884765625
132,7.181821076766305,8.948432074652779,8.0655517578125,7.018788655598958,8.5999755859375
136,7.574129971590909,9.52853732638889,7.6828835227272725,7.360063032670454,8.033336292613637
140,8.515625,9.135810004340279,8.14178466796875,7.086435953776042,9.029405381944445
144,9.45095486111111,10.161895751953125,8.1976318359375,7.177937825520833,8.8055419921875
148,6.973317464192708,10.596237182617188,7.942449396306818,7.199757893880208,8.5252685546875
152,8.068459250710227,11.074869791666666,8.17718505859375,7.4275901100852275,8.3033447265625
156,8.5106201171875,12.254987444196429,7.6424338600852275,7.307850230823863,8.27191162109375
160,9.19589572482639,15.739857066761363,8.14996337890625,7.372935901988637,8.24578857421875
164,7.517256303267046,12.897573617788462,8.5604248046875,7.157033284505208,9.029744466145834
168,7.876253995028409,13.35540771484375,8.8436279296875,7.2723388671875,9.244316948784721
172,8.989189995659721,14.384562174479166,8.0234375,6.879526774088542,8.898451063368055
176,8.254150390625,14.166361490885416,7.880304509943182,6.879831949869792,8.939751519097221
180,6.835276285807292,14.66064453125,7.81494140625,6.879679361979167,8.840087890625
184,7.282159978693182,15.297296697443182,8.12060546875,6.879730224609375,8.931138780381945
188,7.838800603693182,15.863037109375,7.815052379261363,6.963907877604167,8.79193115234375
192,8.25439453125,10.815266927083334,7.815052379261363,7.148539225260417,8.97738986545139
196,7.810169566761363,11.140543619791666,8.376953125,7.396406693892046,8.3043212890625
200,8.30340576171875,11.24072265625,8.3455810546875,7.893177379261363,8.42901611328125
204,8.741943359375,11.496233258928571,8.3037109375,7.422762784090909,8.37554931640625
208,11.491437639508929,11.503121512276786,8.35980224609375,7.3954079367897725,8.45819091796875
212,7.8556130149147725,11.895315987723214,8.30340576171875,7.3862526633522725,8.30401611328125
216,8.32830810546875,12.705547626201923,8.35638427734375,7.436578924005682,8.43121337890625
220,8.82073974609375,13.266883263221153,8.303466796875,7.429698597301137,8.3531494140625
224,9.225328233506945,13.88671875,8.302978515625,7.578125,8.35064697265625
228,10.504913330078125,14.384256998697916,8.8397216796875,7.431307705965909,8.8389892578125
232,8.254638671875,14.698375355113637,9.034898546006945,7.763117009943182,8.79254150390625
236,8.74249267578125,15.77392578125,8.8385009765625,7.470647638494318,8.7919921875
240,11.897495814732142,16.1312255859375,8.86260986328125,8.1004638671875,8.79205322265625
244,7.817271839488637,16.873779296875,8.83935546875,7.433638139204546,8.79229736328125
248,8.30389404296875,17.346923828125,8.8643798828125,7.857776988636363,8.79217529296875
252,8.79412841796875,18.277723524305557,8.98159450954861,7.436967329545454,8.792236328125
256,11.844100952148438,21.219940185546875,16.3614501953125,7.7115700461647725,9.999457465277779
260,10.133285522460938,16.349365234375,7.616133256392046,9.157850477430555,9.703728170955882
264,9.481057559742647,14.352010091145834,7.051645914713542,8.1005859375,8.79229736328125
