size,current,naive,protty,multi,streaming
1,0.09642964870332904,0.17010597509696462,0.17716518404244583,0.16452630974923968,0.15935239149789393
2,0.17362500946181214,0.26818249456861404,0.36050784430215416,0.3211217066827485,0.30572868072401566
3,0.22385741720497035,0.3474179731124274,0.54182681354861,0.4824717981244054,0.45546471263302707
4,0.2934579160260907,0.43166276346604215,0.6661178025105453,0.6719425830312351,0.6688321912815279
5,0.33643966547192355,0.476549206672387,0.83597929878271,0.8331311428965777,0.8252419499910055
6,0.3773191991234743,0.501240485122191,1.0193054310874765,1.0125411084379898,0.9913389229838361
7,0.4159582184825185,0.5416414787258776,1.1452602747542762,1.1475275333938435,1.1682336420718709
8,0.4405913155201649,0.590108727461,1.3056745006795172,1.308131767859307,1.3324968049262227
9,0.4922163950478084,0.5918686371100164,1.5107975585837445,1.4715328467153284,1.471050493821882
10,0.5001939515839379,0.6255214877237798,1.588615242328863,1.6409904205925068,1.6502820306204673
11,0.5079250558023133,0.6339263730311152,1.8130796260500277,1.7801388909994376,1.8185550366141958
12,0.5390616431845932,0.6616233678826221,2.0158572757299895,1.9475334887761167,1.9493010166337448
13,0.5517110716400238,0.65405859111102,2.125365645046329,2.1608510391605553,2.129570142048092
14,0.5664723896078238,0.6691590148271863,2.348513924643108,2.1948240836154866,2.111684099455417
15,0.5414845878715325,0.5522986223996763,2.063808197512894,2.26288725511028,2.187823171138824
16,0.5199019183614597,1.3753826320286617,2.6924830895191705,2.639008254954411,2.5910844491077603
17,1.6432451566751967,1.4063620756812905,2.6831152278621713,3.1354702169654853,2.639536951989386
18,1.588623141564318,1.388766291630141,2.801911861433896,3.2984721839046176,2.844571072430219
19,1.4864346267428707,1.3911116076416044,2.921890816672804,3.3236560533841755,2.9898472882019607
20,1.4650809264061522,1.3411519571364785,3.2533756949960284,3.5543985247857686,3.129451003151608
21,1.1637850555100384,1.2895275360363398,3.237288479075894,3.8168546389084055,3.254767726161369
22,1.4143081357189737,1.2405542515332777,3.448501619075655,3.9879330564918827,3.378436603267531
23,1.3592756916639612,1.2381218010966626,3.4409429525860427,4.103344391773682,3.60857132333984
24,1.3905663179783148,1.2273169919680385,3.755451560054953,4.3021757999693655,3.806260610573343
25,1.3472206994847058,1.2489327966825223,3.9439457233431106,4.860603273727852,3.952142030104207
26,0.8740317393996822,0.8124504119621605,2.6392697333094683,2.974873248879143,2.8189910368306115
27,0.8701553603616492,0.8677347104726307,2.584057304330683,3.2838298282990994,3.110448600759387
28,0.9855178735105409,0.8691974808066876,3.3796126446688914,3.3447705151106413,3.0099642779033315
29,0.8328413672217353,0.8825946427908014,2.7869257276926462,3.47582647788411,3.323656927426956
30,0.8392614572029172,0.7972548228034257,3.6774729344516186,3.2550035319048742,3.393858342115783
31,1.0106871849296897,0.9590259892296886,3.5832992338191927,3.697127633245498,3.4643203055726075
32,0.8304662517237524,1.740317333864436,3.9370714966921234,4.49714150923166,4.0340283849667395
33,2.3881096281682264,1.470570742639966,1.7195659657262592,2.0156728826323285,1.639642153146323
34,2.221453854918344,1.6690691455494715,1.7131633441085816,2.077264998060917,1.6357659357358372
35,2.1673759723030637,1.62762281181037,2.1777470586894934,2.0719457732942144,1.8423183190901498
36,2.1658110996056315,1.3984213367571747,2.576824829996581,2.894000422718077,2.396719688518171
37,2.591555397221233,1.8177151424287856,2.818946781036049,3.0251841079054116,2.5125047098009072
38,0.9135545593942818,1.7553493827346134,2.9082630255120376,3.109606067741222,2.5597129508503085
39,4.669818973770564,3.1673001250648203,6.043337310479295,6.517313128369517,5.258314194016563
40,4.524904373282516,3.1493948646670464,6.207598035644026,6.507997531582269,5.388949937580827
41,3.6392057151525217,3.0590828361947264,6.41971344345691,6.994835177912651,5.596128475246325
42,4.239114647881199,3.054613250471646,6.614413841546822,6.862897239536954,4.429688556120051
43,3.33833525303629,2.911534733441034,6.772000029576392,7.2955663712886665,5.869154801575281
44,4.0825153281585065,2.8778910083326075,6.9295908785057785,7.506708219595826,5.940323015611423
45,5.158802073092826,2.7938278715857763,7.0869243737245275,7.677315224586639,6.142138745834596
46,3.9124954576130406,2.801704076549617,7.2011759863585585,7.847805487582652,6.278630717964253
47,3.8382591482301676,2.8033346681713933,7.249137543991774,7.9745776252330085,6.414976939330369
48,3.768741567566372,4.0945985748925215,7.559721380085479,8.188770797230259,6.551664281007884
49,9.020269359260537,3.946414175407815,7.539866636805641,8.359432362478803,6.688258594181933
50,8.480895652624028,3.9423397276907015,7.83254637188709,8.529906138902524,6.748900921952352
51,7.985262399564811,3.9958329654807097,8.032322754296192,8.041777652746212,6.922556204104688
52,7.559889081968426,3.908385912908462,8.09151440323205,8.871234343855056,7.055210678069456
53,7.1444176009932905,3.853490625346696,8.137787453683012,8.781750148085008,7.234184098517093
54,6.83088326127239,3.7695392830767482,8.457781568961968,8.982677622179837,7.370678138111756
55,6.5856421424969485,3.7116175270161986,8.533084700329244,9.382896752792776,7.169073879868368
56,6.3350410826486225,3.6964963557118264,8.819283665079412,9.55363698569006,7.597290054500015
57,6.075253708040593,3.646472003918812,8.795902191631951,9.509161920970522,7.780101333696862
58,5.831362668303071,3.5889657672900865,8.983671124491858,9.805644370738898,7.916594339551193
59,5.735469324789367,3.429877161733503,9.291813994069933,9.871103363263042,7.963464519752856
60,4.710961691586305,3.3772158856671703,9.449442107053335,10.235811237960656,8.140750276667344
61,5.414780033229791,3.354272076372315,9.410908458763709,10.406717688972192,8.325884188364308
62,5.241643262050613,3.3114095710001306,9.55432044278841,10.460385130264648,8.462502272038776
63,5.144937195590875,3.2869100018398743,9.921694123214339,10.588213571318665,8.261020648710002
64,5.025211050571034,4.389150354653109,9.990317119467633,10.918361062973679,8.629415769509887
65,12.026379980124673,4.2204592781536645,9.447695651531056,10.906367041198502,8.871642243174675
66,11.125674096611327,4.279376591978586,9.596450176751615,10.63332778626647,9.00806082728746
67,10.372408980891256,4.332898429033809,9.798299600562336,10.55211109303598,8.995089392133492
68,9.88615500654426,4.25901552747543,9.944616849402697,11.531886200981843,9.189930636271606
69,4.483636678300499,4.213237924865832,10.090335825058574,11.601034985743292,9.313064773416611
70,8.90736556710348,4.214549249606797,10.129360850236996,11.879227303330053,9.471586771275199
71,8.449961863945084,4.143976744848813,10.383118245178181,11.868743213205553,9.637501882927124
72,8.059631742561404,4.069604095657334,10.529359347222945,11.841392710925009,9.82734756628623
73,6.422360959963342,3.9781981063041885,10.675600449267709,12.146156189702447,9.904430374982121
74,4.568328083317006,3.986316443210463,10.822405046342444,12.55089026915114,10.03346047652365
75,3.3639947437582127,3.803758633024241,10.902235070571448,12.243311911522941,10.175861238255843
76,7.006069153844423,3.794557367057748,10.978683634333073,12.96497519690017,10.373075641452848
77,4.00528859382386,3.6838404485195353,11.260816138294231,12.804175758849926,10.50964307081784
78,3.9527820355083274,3.7133035986692042,11.407315059322348,12.912612137964881,10.646212568728131
79,6.451358221601954,3.652464444277222,11.448897275622127,13.281078862503666,10.716153602986557
