size,current,naive,protty
37740,2254.1181640625,1649.9384765625,190.1787109375
38122,2286.9404296875,1553.990234375,192.4736328125
38508,2450.2724609375,1694.2373046875,193.861328125
38897,2379.931640625,1579.8310546875,196.7314453125
39290,2343.5244140625,1589.48828125,198.8515625
39687,2417.6171875,1604.9384765625,206.01953125
40088,2499.435546875,1603.1025390625,203.67578125
40493,2444.5419921875,1684.607421875,264.6142578125
40903,3088.947265625,1539.56640625,203.5869140625
41317,2519.3369140625,1562.115234375,209.9638671875
41735,2547.140625,1583.3857421875,212.8935546875
42157,2580.1103515625,1641.31640625,215.43359375
42583,2677.71875,1731.611328125,222.748046875
43014,2677.19140625,2335.4677734375,381.7939453125
43449,3705.0498046875,1737.3623046875,222.11328125
43888,2687.7978515625,1769.3935546875,260.42578125
44332,2675.8056640625,1769.814453125,227.416015625
44780,2720.376953125,1793.076171875,230.98046875
45233,2735.9228515625,1838.740234375,233.05078125
45690,3423.7880859375,1888.234375,256.830078125
46152,2922.7041015625,1916.701171875,238.3046875
46619,3035.9375,2037.7568359375,262.0546875
47090,3048.3994140625,1987.4931640625,358.2666015625
47566,2888.6611328125,1800.4873046875,245.7177734375
48047,3048.9951171875,1877.2763671875,247.81640625
48533,2947.1376953125,1961.5654296875,253.9697265625
49024,3007.431640625,1948.224609375,257.25
49520,2995.3515625,1969.7001953125,260.189453125
50021,3004.677734375,1977.3173828125,258.041015625
50527,3012.96875,3382.896484375,303.3935546875
51038,3266.7138671875,2114.6240234375,272.669921875
51554,3540.6435546875,2345.3798828125,337.5048828125
52075,3220.130859375,1980.189453125,267.2216796875
52602,3178.4990234375,2040.31640625,290.9423828125
53134,3235.873046875,2099.4384765625,282.40625
53671,3280.62890625,2099.5361328125,292.591796875
54214,3271.7626953125,2155.142578125,286.68359375
54762,3399.5185546875,2197.7109375,282.85546875
55316,3385.6123046875,2208.3076171875,285.6884765625
55875,3459.197265625,2271.765625,288.5302734375
56440,3942.3291015625,2314.2861328125,291.0693359375
57011,3470.994140625,2332.4892578125,293.9990234375
57587,3570.2236328125,2583.5673828125,306.2939453125
58169,3617.2958984375,2342.5087890625,299.7509765625
58757,3679.0634765625,2391.2685546875,302.4169921875
59351,3735.373046875,2407.1484375,318.7451171875
59951,4030.603515625,2743.2958984375,322.5146484375
60557,3762.4541015625,2487.16015625,317.3388671875
61169,3814.3681640625,2559.0166015625,346.041015625
61787,3758.8701171875,2426.1923828125,324.3125
62412,3753.8798828125,2697.2412109375,321.353515625
63043,4052.7509765625,2868.337890625,360.904296875
63680,4424.603515625,2780.5126953125,333.4619140625
64324,4131.97265625,3007.36328125,712.794921875
64974,4020.828125,2753.08203125,336.1083984375
65631,3980.4560546875,2583.6162109375,345.5712890625
66294,4075.857421875,2611.302734375,347.740234375
66964,3917.2509765625,2644.9052734375,350.640625
67641,4091.580078125,2725.5625,353.375
68325,4161.42578125,2729.8583984375,355.728515625
69016,4241.7978515625,2791.275390625,421.3642578125
69714,7092.0302734375,3903.5595703125,361.0703125
70419,4543.951171875,3014.5029296875,365.23046875
71131,4378.341796875,2955.4482421875,425.5927734375
71850,4586.8427734375,2939.5390625,370.3876953125
72576,4542.7001953125,3094.19140625,395.7001953125
73310,4615.259765625,2975.7421875,381.138671875
74051,4717.712890625,3008.3779296875,383.248046875
74799,4728.15234375,2886.62890625,383.990234375
75555,4650.0947265625,3242.0546875,391.275390625
76319,4886.525390625,3080.9580078125,397.8779296875
77090,4825.810546875,3107.7265625,398.4248046875
77869,4815.4111328125,3134.6591796875,410.3388671875
78656,4944.8955078125,3174.7490234375,592.294921875
79451,4844.3076171875,3400.8271484375,433.7470703125
80254,4994.0859375,3247.23046875,496.3935546875
81065,4947.6279296875,3477.3623046875,422.3310546875
81884,5091.0498046875,3454.7529296875,440.1533203125
82712,5125.025390625,3484.2373046875,439.8701171875
83548,5297.2236328125,4175.908203125,523.513671875
84392,5270.251953125,6369.673828125,539.9306640625
85245,5303.7958984375,3606.42578125,664.5908203125
86107,5458.5166015625,3437.447265625,462.1552734375
86977,5348.22265625,3536.62109375,448.0244140625
87856,5520.0009765625,3547.0009765625,459.9384765625
88744,5489.650390625,3623.046875,462.5361328125
89641,5610.931640625,3665.87890625,464.44140625
90547,5803.6279296875,3666.80859375,489.3251953125
91462,5845.30078125,5571.1640625,636.1435546875
92386,6159.0556640625,4173.6904296875,497.927734375
93320,5735.5732421875,3822.34765625,482.78125
94263,6046.1708984375,4015.505859375,489.431640625
95216,5926.5712890625,3837.42578125,497.7919921875
96178,6089.2587890625,4038.9814453125,500.046875
97150,6185.0419921875,3973.140625,504.841796875
98132,6147.6103515625,4320.65625,515.7021484375
99124,6185.677734375,4057.673828125,516.3564453125
100126,6371.8994140625,4053.8837890625,521.8447265625
101138,6456.7744140625,4153.5556640625,526.5908203125
102160,6423.015625,4162.0693359375,541.2978515625
103192,6507.9091796875,4349.1328125,560.654296875
104235,6507.4990234375,4261.5341796875,543.9833984375
105288,6737.6298828125,4074.8408203125,572.4697265625
106352,6506.6591796875,4333.7421875,549.677734375
107427,6735.9599609375,4337.7861328125,561.1708984375
108513,7288.5849609375,4675.1044921875,668.6240234375
109610,6970.2802734375,4251.9443359375,566.484375
110718,6844.0380859375,4324.9423828125,580.8095703125
111837,7198.5859375,4601.5390625,760.4423828125
112967,7123.974609375,4571.7744140625,588.525390625
114109,7130.8291015625,9694.259765625,584.4140625
115262,7617.068359375,4715.2236328125,631.2119140625
116427,7312.2568359375,4939.0654296875,603.3203125
117604,7576.83203125,4764.6474609375,920.7080078125
118792,7507.80859375,5333.669921875,620.5771484375
119992,7526.6259765625,6059.6396484375,633.4765625
121205,7725.6044921875,5743.1298828125,627.7734375
122430,7692.6259765625,5955.8388671875,633.2822265625
123667,8232.95703125,5024.4853515625,642.1103515625
124917,7869.015625,5271.052734375,649.9521484375
126179,8228.2578125,5245.6337890625,651.4853515625
127454,9110.0107421875,5405.0595703125,703.80078125
128742,8203.8232421875,5609.134765625,673.0390625
130043,8386.5517578125,5439.5908203125,676.5732421875
131357,8336.3642578125,6373.2294921875,817.396484375
132684,8807.701171875,6236.5078125,705.63671875
134025,8520.373046875,5513.302734375,698.09765625
135379,8580.109375,6384.5478515625,788.1083984375
136747,8916.78515625,6825.4443359375,883.9013671875
138129,8776.294921875,5693.7451171875,718.9375
139525,8925.57421875,5730.81640625,753.0498046875
140935,8920.193359375,5781.9599609375,1064.2255859375
142359,10004.109375,6022.890625,742.12109375
143797,10287.0732421875,6228.029296875,765.275390625
145250,9441.2197265625,7914.0048828125,986.861328125
146718,10093.37890625,7041.6455078125,871.947265625
148201,9846.0498046875,6100.314453125,773.4306640625
149698,9548.484375,6327.642578125,779.9052734375
151211,11472.0126953125,7771.34765625,963.86328125
152739,10892.0234375,6801.7900390625,881.400390625
154282,9870.7080078125,6275.619140625,958.296875
155841,9985.1435546875,6613.2216796875,838.822265625
157416,9990.8955078125,7357.6298828125,1032.01953125
159007,11100.84375,7855.2158203125,930.6591796875
160614,11894.140625,9848.2939453125,970.85546875
162237,10885.6064453125,7875.939453125,879.8974609375
163876,11951.142578125,8190.0146484375,1007.4765625
165532,11796.541015625,8432.12890625,1211.787109375
167205,10728.3583984375,8996.357421875,1055.359375
168894,10768.3203125,6862.484375,881.4990234375
170601,11331.8447265625,9230.453125,958.4921875
172325,11551.02734375,7867.521484375,898.4814453125
174066,11092.5458984375,7211.904296875,934.3310546875
175825,11127.8974609375,7087.1162109375,913.501953125
177602,11483.185546875,7007.8095703125,924.4677734375
179396,11649.447265625,7988.0986328125,1118.435546875
181209,11542.8642578125,6845.0224609375,949.205078125
183040,11773.4521484375,8595.47265625,1169.970703125
184889,11861.0439453125,7592.8486328125,1001.1494140625
186757,11949.521484375,9331.7626953125,1406.87890625
188644,13001.0791015625,9603.0185546875,1058.357421875
190550,12367.1953125,7870.021484375,1139.0224609375
192475,12834.2509765625,8810.5048828125,1373.9384765625
194420,12287.2900390625,8032.3583984375,1060.65234375
196384,13481.83984375,8467.5322265625,1088.3974609375
198368,13578.2880859375,8982.6748046875,1293.01953125
200372,13528.060546875,8787.4375,1102.380859375
202396,14523.517578125,12377.625,1230.41015625
204441,13300.4423828125,8653.6552734375,1274.0732421875
206507,13619.087890625,8971.1923828125,1159.0712890625
208593,13437.0849609375,8659.6728515625,1135.5166015625
210701,13560.0830078125,9182.21875,1249.2197265625
212830,13817.3330078125,8945.623046875,1101.82421875
214980,13807.0234375,8987.001953125,1144.6083984375
217152,14541.0859375,8997.0029296875,1139.47265625
219346,14757.2919921875,10271.5244140625,1524.2724609375
221562,16206.7197265625,10508.451171875,1144.3642578125
223801,14385.4677734375,9106.3115234375,1177.861328125
226062,14903.80859375,10836.4853515625,1533.7265625
228346,15712.9814453125,9608.4189453125,1180.166015625
230653,16215.52734375,9421.67578125,1200.95703125
232983,16162.29296875,9647.5390625,1251.50390625
235337,15876.1298828125,10964.478515625,1411.986328125
237715,15627.912109375,10114.548828125,1259.3173828125
240117,16040.6328125,9914.037109375,1450.5126953125
242543,15745.6376953125,10323.5361328125,1273.791015625
244993,16375.6953125,9731.17578125,1335.5
247468,15864.0283203125,10215.763671875,1304.7578125
249968,20857.458984375,10173.1845703125,1283.6923828125
252493,16179.6884765625,10706.630859375,1308.205078125
255044,18952.2333984375,11573.6357421875,1310.001953125
257621,17479.10546875,12088.5087890625,1874.19140625
260224,17550.568359375,11455.4609375,1451.205078125
262853,17178.4921875,11419.6298828125,1645.8359375
265509,17544.33984375,12346.7744140625,1515.4443359375
268191,17182.369140625,11351.015625,1696.931640625
270901,17116.13671875,11198.2587890625,1404.4755859375
273638,17434.287109375,10741.07421875,2482.8037109375
276403,17951.865234375,12099.6025390625,1561.79296875
279195,19449.2705078125,12966.41015625,2097.2900390625
282016,18213.6669921875,12359.9375,1590.7587890625
284865,19158.6630859375,12951.7431640625,1669.36328125
287743,18737.0537109375,11472.9892578125,1516.9775390625
290650,20123.7646484375,16138.42578125,1598.0537109375
293586,19974.22265625,12634.4072265625,1560.318359375
296552,19022.673828125,19029.001953125,1612.1259765625
299548,18912.1728515625,12415.2607421875,1544.9462890625
302574,21663.4873046875,15238.5107421875,2136.1669921875
305631,21016.7900390625,13334.38671875,1770.0576171875
308719,20005.5888671875,14851.119140625,1691.0615234375
311838,20524.0859375,14229.8037109375,1822.75390625
314988,21182.1123046875,12827.7099609375,1637.1748046875
318170,20361.0146484375,15541.328125,1638.2109375
321384,20338.2041015625,13506.20703125,1650.1337890625
324631,20915.8681640625,17246.5498046875,1969.9833984375
327911,20923.97265625,13373.08984375,1702.693359375
331224,21319.7998046875,14193.6865234375,1703.005859375
334570,21767.240234375,14516.515625,1800.146484375
337950,21638.271484375,13805.4189453125,1755.87890625
341364,22084.4140625,15509.5595703125,3173.458984375
344813,22886.6611328125,15169.3388671875,1858.869140625
348296,22951.046875,14689.232421875,1862.5400390625
351815,23786.3251953125,15958.5205078125,2008.705078125
355369,23938.9931640625,16858.751953125,2153.4736328125
358959,23081.625,14581.857421875,1884.513671875
362585,23912.09765625,14942.6533203125,1947.1025390625
366248,26382.8916015625,15027.099609375,1949.3876953125
369948,28154.6669921875,15337.8759765625,1973.2060546875
373685,29412.35546875,16054.2080078125,1923.888671875
377460,24347.5546875,15897.251953125,1974.2705078125
381273,28283.5654296875,15389.0703125,1974.435546875
385125,26800.84765625,15430.623046875,2081.0986328125
389016,32158.4833984375,17112.50390625,2170.2021484375
392946,29604.0078125,16899.4853515625,2025.3642578125
396916,26175.2314453125,16428.2373046875,2061.9677734375
400926,27201.7421875,17228.26953125,2087.9931640625
404976,30742.9130859375,17371.0244140625,2618.3046875
409067,30311.626953125,16661.236328125,2104.0869140625
413199,30355.5947265625,16938.341796875,2164.3125
417373,32832.67578125,16885.732421875,2227.7021484375
421589,31521.2548828125,17249.490234375,2225.7783203125
425848,29742.6923828125,26124.068359375,2951.767578125
430150,32490.6083984375,16974.220703125,2268.572265625
434495,30146.154296875,18246.5966796875,2244.0400390625
438884,33725.1123046875,18026.2880859375,2333.57421875
443318,30172.4736328125,18042.763671875,2323.4169921875
447796,30375.6025390625,18962.88671875,2329.1396484375
452320,29682.3876953125,18761.4873046875,2402.060546875
456889,29280.18359375,19463.9033203125,2415.5185546875
461505,29765.826171875,18669.1533203125,2417.431640625
466167,29884.0615234375,19012.0205078125,2517.208984375
470876,30976.7265625,19881.02734375,2448.0478515625
475633,30757.2783203125,20669.5146484375,2464.5712890625
480438,31418.041015625,24987.59375,2700.619140625
485291,31424.232421875,23032.1328125,2519.259765625
490193,32234.958984375,20331.74609375,2537.4052734375
495145,33447.87890625,21688.05859375,2587.1708984375
500147,33316.2451171875,24015.302734375,2781.685546875
505199,34334.6220703125,20971.8955078125,2717.3291015625
510303,33526.083984375,23290.6826171875,3809.544921875
515458,33362.5244140625,21293.5791015625,2761.8115234375
520665,33591.884765625,22049.7646484375,3551.171875
525925,35040.5498046875,22096.39453125,2751.109375
531238,34369.9931640625,25357.9921875,2774.80078125
536605,36005.439453125,22977.81640625,3238.87109375
542026,34779.404296875,22458.51953125,2896.6396484375
547502,35443.8974609375,22444.046875,3155.7939453125
553033,35560.16015625,23064.896484375,4879.7861328125
558620,36087.609375,24533.65234375,3188.3427734375
564263,36873.6083984375,24740.9306640625,3199.4169921875
569963,36419.9599609375,23515.4404296875,4145.01953125
575721,37504.91796875,23768.736328125,3509.7451171875
581537,37738.0947265625,24399.634765625,4070.4775390625
587412,37949.8359375,25141.1904296875,3314.7998046875
593346,38332.2529296875,27708.0009765625,3782.3466796875
599340,42404.6171875,29398.1552734375,3404.4404296875
605394,38946.26953125,26318.2998046875,4899.25
611510,40321.56640625,26586.4189453125,3534.5009765625
617687,39445.4375,28500.611328125,3562.8994140625
623927,40882.9609375,33392.400390625,3518.89453125
630230,43337.5810546875,34256.9638671875,3814.3486328125
636596,41618.2666015625,29759.703125,3993.5908203125
643027,41796.0615234375,32496.359375,3364.9482421875
649523,42157.40625,33058.17578125,3603.76953125
656084,42637.58984375,33849.80859375,3868.404296875
662712,43174.0341796875,30601.630859375,3638.2724609375
669407,43401.791015625,32783.11328125,3933.1298828125
676169,43523.6494140625,33184.96484375,3923.5888671875
682999,45676.3701171875,41167.9755859375,3792.5517578125
689898,49151.2783203125,31871.9541015625,3734.54296875
696867,44618.9599609375,32409.580078125,3725.9501953125
703907,45941.8427734375,33422.13671875,3884.3115234375
711018,46142.24609375,34085.837890625,4438.9501953125
718201,47770.7890625,35200.603515625,4493.7060546875
725456,47158.775390625,34194.396484375,4212.421875
732784,48312.8955078125,31836.90625,4069.6162109375
740186,49419.703125,32652.2021484375,4015.5546875
747663,48275.384765625,36271.060546875,4231.9931640625
755216,52336.96484375,35307.7431640625,4450.4443359375
762845,49295.9189453125,32130.1728515625,4364.5625
770551,57414.98828125,33375.2216796875,4546.4794921875
778335,50812.8994140625,33526.7080078125,4457.3681640625
786197,52690.1474609375,36534.150390625,4740.271484375
794139,53160.3212890625,37827.609375,4720.2421875
802161,52692.595703125,38969.443359375,5113.130859375
810264,53053.638671875,32202.1552734375,4564.8701171875
818449,53164.744140625,34103.4365234375,4818.9267578125
826717,53501.771484375,34553.9130859375,4754.53125
835068,54276.3642578125,36788.7255859375,4787.6748046875
843504,57200.619140625,34634.6376953125,5015.6962890625
852025,55746.8544921875,41347.7353515625,6090.2646484375
860632,56139.7734375,38292.3046875,5627.2109375
869326,59869.587890625,38423.908203125,5497.1220703125
878108,57574.8076171875,37232.2490234375,5325.4287109375
886978,66237.5048828125,36479.51171875,5105.5908203125
895938,59594.7685546875,37081.90234375,5320.5556640625
904988,58796.7890625,44904.4326171875,6481.3369140625
914130,60272.91796875,42874.486328125,6065.8984375
923364,60468.7197265625,36630.8212890625,5303.962890625
932691,63563.61328125,37494.908203125,5872.2158203125
942113,65520.4619140625,38292.7333984375,6054.3564453125
951630,61845.4111328125,40046.599609375,5606.0869140625
961243,63998.0830078125,39959.3896484375,6228.560546875
970953,63091.779296875,43574.75390625,5690.42578125
980761,65189.234375,41497.9716796875,5856.7060546875
990668,68630.2890625,40385.970703125,5921.1015625
