size,current,naive,protty,multi,streaming
4,4.778907775878906,3.883129119873047,4.661460876464844,4.6617889404296875,4.128684997558594
8,5.440284729003906,4.675731658935547,4.977058410644531,4.654735565185547,3.977611541748047
12,6.204673767089844,5.432411193847656,4.654899597167969,4.654899597167969,3.9738388061523438
16,16.28638458251953,6.420539855957031,4.750530242919922,4.651454925537109,4.045356750488281
20,7.72393798828125,7.394561767578125,4.609790802001953,5.692893981933594,3.937915802001953
24,8.495216369628906,7.885345458984375,5.462921142578125,4.631114959716797,4.030429840087891
28,9.129364013671875,8.717971801757812,4.6316070556640625,4.655719757080078,3.9953269958496094
32,10.827423095703125,10.051223754882812,4.655063629150391,4.655555725097656,3.9753150939941406
36,5.496055603027344,10.844482421875,4.786945343017578,3.8992042541503906,4.658672332763672
40,5.7968902587890625,12.13311767578125,5.385334014892578,4.035186767578125,3.9910621643066406
44,6.7613983154296875,12.461181640625,4.73724365234375,3.8895263671875,3.9941787719726562
48,7.945381164550781,13.240005493164062,4.670810699462891,3.9810562133789062,3.990570068359375
52,7.609443664550781,14.27471923828125,4.8297576904296875,3.9202003479003906,4.058479309082031
56,8.049049377441406,17.512054443359375,7.6944122314453125,3.9968032836914062,3.9913902282714844
60,8.592979431152344,16.724700927734375,4.6670379638671875,3.902484893798828,3.9754791259765625
64,9.438072204589844,23.608139038085938,4.680488586425781,4.088825225830078,3.988109588623047
68,4.8769989013671875,21.942230224609375,8.558860778808594,8.052986145019531,7.983436584472656
72,6.089851379394531,21.290695190429688,8.546394348144531,7.835479736328125,8.123847961425781
76,6.231903076171875,21.913360595703125,8.559844970703125,7.891578674316406,8.021820068359375
80,8.89971923828125,22.81488037109375,8.813438415527344,7.729515075683594,8.168792724609375
84,7.024505615234375,22.566864013671875,8.589370727539062,7.810546875,8.589370727539062
88,13.744873046875,23.41326904296875,10.882911682128906,10.107650756835938,10.42718505859375
92,12.047164916992188,23.8673095703125,8.472251892089844,8.589042663574219,7.9712982177734375
96,9.967567443847656,24.512939453125,8.436820983886719,7.858772277832031,7.898796081542969
100,5.372047424316406,26.217559814453125,8.438133239746094,7.822685241699219,8.022804260253906
104,11.52947998046875,26.249053955078125,8.681556701660156,7.7902069091796875,7.973594665527344
108,13.693389892578125,27.096771240234375,8.56378173828125,7.727546691894531,8.064468383789062
112,6.996620178222656,43.467071533203125,8.548362731933594,7.843681335449219,13.620231628417969
116,15.456405639648438,62.3636474609375,11.209945678710938,7.916839599609375,8.243263244628906
120,11.477645874023438,39.18133544921875,14.50567626953125,13.014297485351562,8.336761474609375
124,12.988380432128906,66.02484130859375,15.815963745117188,16.441253662109375,15.154586791992188
128,21.454071044921875,9.634910583496094,16.455032348632812,16.00689697265625,11.551788330078125
132,5.48260498046875,10.029571533203125,16.688613891601562,8.179946899414062,10.036788940429688
136,5.5528106689453125,8.277053833007812,10.097480773925781,8.125160217285156,8.905296325683594
140,8.091041564941406,10.289398193359375,9.293067932128906,8.026412963867188,8.772102355957031
144,6.92608642578125,7.69244384765625,9.218925476074219,7.9804840087890625,8.920059204101562
148,7.809562683105469,8.912185668945312,9.388862609863281,8.107444763183594,9.104759216308594
152,8.612335205078125,10.094528198242188,9.392799377441406,8.129753112792969,8.909889221191406
156,10.981613159179688,10.867446899414062,9.397720336914062,8.132705688476562,8.90496826171875
160,10.141769409179688,12.576004028320312,9.329811096191406,8.092681884765625,13.748153686523438
164,5.547889709472656,15.370452880859375,9.350807189941406,8.013618469238281,8.803924560546875
168,6.4307098388671875,12.885040283203125,9.334075927734375,8.083824157714844,8.892829895019531
172,6.766975402832031,14.155303955078125,9.564704895019531,8.173713684082031,9.127723693847656
176,7.661933898925781,14.529953002929688,9.702163696289062,8.137626647949219,8.947616577148438
180,7.8453216552734375,16.493087768554688,11.308364868164062,2998.9140625,8.952865600585938
184,7.70819091796875,17.388702392578125,9.377052307128906,11.09906005859375,8.919731140136719
188,8.609382629394531,18.933883666992188,9.385581970214844,8.289520263671875,8.921043395996094
192,10.099777221679688,18.803314208984375,10.58203125,8.114662170410156,9.109352111816406
196,5.5357513427734375,20.14312744140625,12.170516967773438,9.031929016113281,10.412094116210938
200,6.286033630371094,20.47381591796875,10.231002807617188,9.001091003417969,9.815017700195312
204,14.013580322265625,22.018341064453125,10.233627319335938,9.168075561523438,9.833717346191406
208,7.1458892822265625,22.0406494140625,10.664047241210938,9.013229370117188,12.283370971679688
212,10.687339782714844,23.30828857421875,10.2513427734375,10.623695373535156,10.034492492675781
216,8.650062561035156,24.4027099609375,10.251998901367188,9.196617126464844,9.812721252441406
220,10.171295166015625,25.443328857421875,10.25396728515625,9.021759033203125,9.945587158203125
224,10.213287353515625,26.125701904296875,10.280868530273438,9.0230712890625,9.829780578613281
228,6.88934326171875,26.873687744140625,10.276931762695312,9.017822265625,9.987251281738281
232,14.79437255859375,29.07696533203125,10.262496948242188,8.990592956542969,9.765480041503906
236,8.463722229003906,28.532379150390625,10.414718627929688,9.3275146484375,9.785820007324219
240,12.649490356445312,29.353851318359375,10.616806030273438,9.376396179199219,10.79986572265625
244,8.653671264648438,30.79339599609375,10.274307250976562,11.795211791992188,9.850776672363281
248,8.659904479980469,32.891693115234375,10.259872436523438,9.880302429199219,9.80780029296875
252,10.286117553710938,32.395660400390625,10.62664794921875,9.023727416992188,9.9783935546875
256,9.637535095214844,10.846450805664062,10.3038330078125,10.235267639160156,9.887191772460938
260,7.1117706298828125,13.64453125,11.06494140625,9.5164794921875,10.872695922851562
264,7.115379333496094,9.808784484863281,11.0701904296875,9.484329223632812,10.36419677734375
268,15.336990356445312,10.134880065917969,11.110870361328125,10.092559814453125,10.368133544921875
272,8.731422424316406,10.137176513671875,11.128585815429688,10.086654663085938,10.347137451171875
276,8.942039489746094,10.3668212890625,17.180709838867188,10.057785034179688,10.362228393554688
280,38.33099365234375,11.12530517578125,11.868698120117188,9.507949829101562,10.349761962890625
284,20.210052490234375,12.24859619140625,11.59246826171875,15.840568542480469,10.347793579101562
288,13.398788452148438,14.341644287109375,11.093154907226562,9.916389465332031,10.292022705078125
292,7.5986175537109375,23.850250244140625,11.111526489257812,9.500404357910156,10.362884521484375
296,7.8991241455078125,15.381607055664062,11.104965209960938,9.506309509277344,10.802490234375
300,7.9043731689453125,16.712890625,15.032546997070312,9.7264404296875,10.378631591796875
304,8.901031494140625,16.958282470703125,17.24566650390625,9.476783752441406,10.728347778320312
308,10.761154174804688,19.923324584960938,11.137115478515625,15.584396362304688,13.309555053710938
312,29.572998046875,19.36102294921875,10.932403564453125,9.3590087890625,10.206069946289062
316,13.249191284179688,20.22711181640625,10.91009521484375,9.341621398925781,10.221160888671875
320,10.37994384765625,21.873992919921875,10.987518310546875,9.39312744140625,10.187698364257812
324,7.0015411376953125,23.70458984375,11.887725830078125,10.882537841796875,11.274246215820312
328,7.8663177490234375,24.493255615234375,11.887069702148438,10.536758422851562,11.283432006835938
332,8.789817810058594,25.226806640625,11.89691162109375,10.728347778320312,11.719757080078125
336,8.652687072753906,25.96429443359375,11.846389770507812,11.354293823242188,11.24603271484375
340,18.414886474609375,26.708343505859375,11.832611083984375,10.704727172851562,11.206008911132812
344,9.606369018554688,27.674163818359375,11.902816772460938,11.4691162109375,11.274246215820312
348,9.423637390136719,28.2869873046875,11.856887817382812,10.760498046875,11.217819213867188
352,10.362228393554688,29.1268310546875,11.87066650390625,10.68701171875,11.296554565429688
356,7.857460021972656,30.8065185546875,11.870010375976562,10.68701171875,11.326736450195312
360,7.905357360839844,30.70416259765625,11.918563842773438,10.728347778320312,11.383163452148438
364,8.693038940429688,31.382598876953125,11.8260498046875,10.526260375976562,11.358230590820312
368,9.4324951171875,32.330047607421875,11.947433471679688,10.693572998046875,11.417938232421875
372,9.463333129882812,33.041290283203125,11.877227783203125,10.394378662109375,11.367416381835938
376,25.111328125,33.9716796875,11.929061889648438,10.740158081054688,11.299179077148438
380,16.116470336914062,34.702606201171875,11.903472900390625,10.688323974609375,11.394973754882812
384,11.127273559570312,12.121963500976562,12.33258056640625,10.3878173828125,11.284088134765625
388,14.152023315429688,12.396881103515625,13.21441650390625,30.160858154296875,15.9937744140625
392,11.291961669921875,12.28271484375,12.999862670898438,11.44024658203125,12.656051635742188
396,8.556892395019531,12.329299926757812,13.053009033203125,11.524887084960938,12.292556762695312
404,10.338607788085938,12.627182006835938,13.10943603515625,11.582626342773438,12.356857299804688
412,18.192459106445312,13.968963623046875,13.142242431640625,12.465774536132812,12.352920532226562
420,20.908172607421875,15.67095947265625,14.750411987304688,11.620025634765625,12.371292114257812
428,10.111587524414062,17.19580078125,13.2222900390625,11.648239135742188,12.390975952148438
436,10.394378662109375,22.75958251953125,13.619247436523438,11.8365478515625,12.251876831054688
444,11.234878540039062,21.37139892578125,13.091720581054688,11.7525634765625,12.264999389648438
452,9.029632568359375,25.18743896484375,23.3896484375,15.676864624023438,13.002487182617188
460,10.392410278320312,27.01409912109375,15.73394775390625,12.909317016601562,13.636962890625
468,10.475082397460938,28.638671875,13.977493286132812,13.586441040039062,12.990020751953125
476,20.167404174804688,28.74102783203125,13.9833984375,12.939498901367188,13.05169677734375
484,10.39306640625,86.50164794921875,14.034576416015625,12.586502075195312,13.118621826171875
492,10.676513671875,32.659423828125,13.866607666015625,12.6553955078125,12.859451293945312
500,11.093154907226562,34.32598876953125,14.36395263671875,12.688201904296875,12.853546142578125
508,11.94415283203125,36.382293701171875,14.045730590820312,12.759063720703125,13.022171020507812
516,10.473770141601562,18.160308837890625,12.895538330078125,13.79443359375,13.38763427734375
524,10.498703002929688,16.8126220703125,12.885696411132812,13.226882934570312,13.362701416015625
532,21.845123291015625,22.845062255859375,12.944091796875,13.257064819335938,14.308181762695312
540,12.866668701171875,17.292251586914062,12.93096923828125,13.291183471679688,13.411911010742188
548,19.389892578125,17.7364501953125,13.053665161132812,13.268218994140625,13.4007568359375
556,23.393585205078125,18.784286499023438,13.008392333984375,14.1356201171875,13.393539428710938
564,22.758453369140625,20.95147705078125,13.0753173828125,13.41387939453125,13.40338134765625
572,20.20611572265625,23.312225341796875,13.075973510742188,13.430938720703125,13.40338134765625
580,41.557830810546875,25.655914306640625,16.003616333007812,14.890823364257812,15.001052856445312
588,25.010284423828125,28.506134033203125,15.090286254882812,14.672332763671875,15.050918579101562
596,22.238800048828125,30.348541259765625,14.961685180664062,15.067977905273438,15.421630859375
604,23.77020263671875,37.6302490234375,14.972183227539062,15.087005615234375,15.262191772460938
612,13.0648193359375,33.356231689453125,15.00433349609375,15.1224365234375,14.991867065429688
620,25.070648193359375,35.16845703125,19.33740234375,15.036483764648438,15.18804931640625
628,22.700714111328125,36.6224365234375,15.2064208984375,15.165740966796875,15.0699462890625
636,13.669113159179688,38.316558837890625,15.310089111328125,15.116531372070312,16.428787231445312
644,45.173095703125,20.923919677734375,15.720169067382812,16.175521850585938,16.92022705078125
652,25.07720947265625,22.493377685546875,15.856643676757812,16.369735717773438,16.819839477539062
660,13.730789184570312,22.335906982421875,32.31889343261719,16.383514404296875,32.138458251953125
668,40.59332275390625,22.131195068359375,15.705734252929688,17.20367431640625,16.51080322265625
676,27.144012451171875,22.611480712890625,15.705078125,16.643997192382812,16.548202514648438
684,27.248992919921875,22.910675048828125,21.8306884765625,16.323806762695312,16.574447631835938
692,14.770095825195312,23.296478271484375,16.176834106445312,17.373611450195312,16.56591796875
700,15.6683349609375,24.9013671875,16.105316162109375,16.37432861328125,53.5242919921875
708,27.834259033203125,28.094085693359375,17.042922973632812,17.559951782226562,17.811904907226562
716,14.139556884765625,30.726470947265625,17.283721923828125,27.1322021484375,17.832901000976562
724,14.39019775390625,31.987548828125,17.126907348632812,21.49212646484375,17.969375610351562
732,29.63861083984375,33.83782958984375,17.222702026367188,17.687240600585938,19.851806640625
740,26.957672119140625,33.60687255859375,17.703643798828125,21.225784301757812,88.58740234375
748,22.90673828125,42.39373779296875,17.204986572265625,17.603912353515625,18.202957153320312
756,25.39215087890625,100.6552734375,19.493560791015625,17.693801879882812,17.838150024414062
764,28.0087890625,40.41748046875,17.2430419921875,17.657058715820312,18.740982055664062
772,45.11273193359375,24.1402587890625,18.913543701171875,17.928695678710938,17.813873291015625
780,15.265472412109375,24.829193115234375,18.582199096679688,18.031051635742188,233.12939453125
788,28.9378662109375,34.259063720703125,20.483657836914062,21.06695556640625,17.201705932617188
796,16.174209594726562,23.018280029296875,16.440597534179688,16.016738891601562,16.506866455078125
808,14.27471923828125,23.774139404296875,16.455032348632812,16.008865356445312,15.994430541992188
820,15.125717163085938,24.7281494140625,16.666305541992188,16.191925048828125,16.605941772460938
832,22.734832763671875,27.91168212890625,16.669586181640625,16.107940673828125,26.275909423828125
844,75.890380859375,30.713348388671875,20.26123046875,19.215362548828125,19.396453857421875
856,31.044036865234375,32.600372314453125,20.031585693359375,22.357559204101562,19.436477661132812
868,45.44866943359375,38.631500244140625,19.511932373046875,19.91217041015625,20.1719970703125
880,17.448410034179688,39.7823486328125,19.50274658203125,19.401046752929688,24.4866943359375
892,17.601943969726562,42.0394287109375,20.021087646484375,20.189056396484375,20.144439697265625
904,84.0711669921875,330.29248046875,25.13494873046875,20.75201416015625,18.424072265625
916,38.8544921875,188.44970703125,18.668807983398438,40.00543212890625,27.374969482421875
928,54.59246826171875,41.4095458984375,21.7152099609375,29.2423095703125,32.127960205078125
940,42.480377197265625,44.33062744140625,44.55596923828125,28.0927734375,26.067962646484375
952,57.4033203125,43.01837158203125,21.763763427734375,27.920867919921875,31.01385498046875
964,67.88037109375,61.62091064453125,30.099212646484375,31.897003173828125,42.580078125
976,33.204010009765625,64.0433349609375,30.534881591796875,32.177825927734375,33.277496337890625
988,80.81396484375,73.17138671875,31.797271728515625,26.003662109375,32.957305908203125
1000,57.67626953125,78.02935791015625,28.873565673828125,24.144195556640625,32.540008544921875
1012,59.93072509765625,84.9764404296875,31.61749267578125,31.4468994140625,34.05303955078125
1024,40.973876953125,41.22320556640625,31.4154052734375,31.0689697265625,37.29168701171875
1036,103.4949951171875,45.27545166015625,30.516510009765625,31.41015625,32.91925048828125
1048,38.064605712890625,37.12109375,24.1297607421875,30.135955810546875,31.212005615234375
1060,36.39935302734375,50.4168701171875,23.902740478515625,33.639678955078125,32.5491943359375
1072,96.3143310546875,56.22491455078125,30.805206298828125,23.83843994140625,33.0635986328125
1084,20.89373779296875,33.513702392578125,24.88299560546875,27.049530029296875,22.645599365234375
1096,21.04071044921875,35.03985595703125,24.432891845703125,23.9722900390625,25.831756591796875
1108,37.277252197265625,35.4991455078125,24.144195556640625,25.742523193359375,23.6363525390625
1120,20.700836181640625,38.7115478515625,24.428955078125,23.8253173828125,23.89093017578125
1132,33.2420654296875,42.758544921875,24.2137451171875,23.88568115234375,23.907989501953125
1144,35.482086181640625,44.04718017578125,24.167816162109375,22.9329833984375,24.61004638671875
1156,20.817626953125,32.59381103515625,26.67291259765625,25.26617431640625,25.49188232421875
1168,34.581878662109375,34.033355712890625,25.844879150390625,25.225494384765625,25.43939208984375
1180,21.036773681640625,34.497894287109375,25.333099365234375,25.333099365234375,25.459075927734375
1192,41.46728515625,44.02093505859375,25.125762939453125,25.3370361328125,25.3685302734375
1208,22.92510986328125,35.597564697265625,24.80426025390625,27.23455810546875,25.4525146484375
1224,37.6722412109375,37.319244384765625,26.256927490234375,26.897308349609375,27.125640869140625
1240,56.29840087890625,38.60919189453125,26.22149658203125,27.1531982421875,26.7647705078125
1256,36.54632568359375,42.2178955078125,26.220184326171875,27.983856201171875,27.1531982421875
1272,39.630126953125,45.36993408203125,26.990478515625,33.933807373046875,27.0482177734375
1288,24.75177001953125,36.101470947265625,27.975982666015625,26.923553466796875,27.075775146484375
1304,39.93194580078125,37.020050048828125,28.739715576171875,33.889007568359375,27.141387939453125
1320,45.51953125,47.01025390625,29.485076904296875,27.032470703125,27.11383056640625
1336,52.836669921875,41.9134521484375,36.521392822265625,38.1341552734375,31.004669189453125
1352,74.3314208984375,42.48822021484375,31.272369384765625,28.786956787109375,28.653106689453125
1368,45.026123046875,43,29.79608154296875,28.72265625,28.73577880859375
1384,59.114501953125,43.27032470703125,30.143829345703125,28.5074462890625,28.831573486328125
1400,27.7095947265625,47.00238037109375,30.75140380859375,32.282806396484375,28.663604736328125
1416,81.0711669921875,41.15234375,31.183135986328125,30.799957275390625,29.637298583984375
1432,28.544189453125,45.7032470703125,31.671295166015625,29.422088623046875,29.713409423828125
1448,78.50177001953125,46.180908203125,31.537445068359375,29.521820068359375,31.357666015625
1464,48.27264404296875,48.7686767578125,31.50726318359375,29.377471923828125,30.967926025390625
1480,49.2935791015625,51.8656005859375,41.7454833984375,30.327545166015625,30.93511962890625
1496,29.19769287109375,54.79193115234375,33.9769287109375,32.004608154296875,30.9482421875
