size,current,naive,protty,multi,streaming,swar
2,1.4184513825009468,2.800452384275943,2.2277406730964664,2.025172224169184,2.1580231631798914,1.7247141584629966
4,2.5725676461424096,4.286743333237943,4.44261351640103,4.094006788598307,3.9936015600006094,2.7221912134429673
6,3.2076639075739153,5.217007507214223,6.2989895915514955,5.728295784804318,5.996913972111367,5.839111695196516
8,3.677094222523647,5.6121981844592534,8.293870882846555,7.488619694249357,8.255995693894292,5.138373390428515
10,4.174564693627497,6.40377867198531,9.782441580153298,9.719912539178095,9.890106573383516,5.684445859554941
12,4.395603085292692,6.507678957838796,12.866967861405799,12.543998236742672,13.305526260877413,6.3601198539431705
14,4.837111741099577,6.851288484658408,14.46601433121761,13.353767783720846,14.487038696409046,6.87124797795219
16,4.505418140674009,8.147236490419118,17.86716677476073,16.540589336334282,17.464101332443043,9.093568728542825
18,5.7187376240392895,8.03508337751299,16.474880704776663,17.242780263257426,22.906393709467277,8.414421200397165
20,5.531257648776617,8.283687186262672,20.15841740585119,16.416873649422296,26.050181516447566,7.344368114935057
22,5.669688529682931,8.195573145716182,20.727746624965587,20.788947681651074,28.501398018406324,8.401803414162098
24,5.826004822704492,8.28399923555799,23.874427563762985,22.65240387558103,29.806775654698974,9.458809202539305
26,5.603739767108656,7.993633268917652,27.012477022174725,25.404305550430518,32.531938915142746,9.472871952055682
28,6.108164525828751,8.376007294169646,28.339464163931538,26.553708983471296,36.19593668052616,7.989234535256788
30,5.800244863038957,7.377942425870832,31.46413346034282,27.84837662737035,38.232145601735766,8.990541637163146
32,6.168184826247445,5.283941889850449,17.622743483859946,18.017408262964647,33.057250945775536,9.707889238166997
34,21.80340371081254,8.727054174717942,45.51408256768631,43.640674069448345,47.114555305933656,10.394137325605136
36,10.508372460739592,8.95769982675347,49.65820704285013,48.905833361095375,48.77043665075691,8.952906939017444
38,20.0536206846066,9.017351672906067,50.733961448032474,50.988993503739515,46.15968005246911,10.512750102631914
40,18.303192711231638,8.901861647939509,54.66822527530433,46.95585976508099,50.600750576295596,10.136464795134076
42,15.89089167936477,8.675756632297665,53.67313193903047,52.74507725813763,48.111376696016954,9.82779914315533
44,15.53158094876963,7.315449429752602,32.96141106774639,55.811026248008694,55.651322933947945,8.60055699921334
46,15.361745125786104,8.593042917099455,58.009766350644256,54.142548993709966,59.4106434424055,9.562586437882278
48,14.677940199906008,8.731406916153482,61.84697084224352,59.83882155703693,61.38630082083394,10.139074984573766
50,14.490192248873297,8.687204802019702,63.86784556744627,57.66710699841502,68.93498726492709,8.983742874356318
52,15.345014634146342,8.569933477775571,58.431263957889506,66.51577939846182,64.36437321958535,9.247886311854348
54,13.68134669683506,8.599367471906332,64.10189325314181,66.20436227268738,69.38451805071166,9.937690248422788
56,12.9750353630042,8.373328668829071,72.25018049215772,68.05266320318965,71.51483146833729,10.140036890785371
58,12.98408500547301,8.691055119814584,75.07212647399872,73.08973708538254,66.32959645412734,9.59292432303615
60,13.939168568808375,8.802160903759196,76.20834342749164,75.86507915895237,75.37677638636472,7.898868213407588
62,13.000900166808162,8.477243874273565,79.28171288192361,78.30649180070262,77.84686329053295,10.004590344518272
64,11.16227774865139,44.40566729395448,81.23077106432426,62.43626979326099,56.57868972856308,17.07626170451925
66,48.48677612453386,45.670220287806735,34.3167315857063,31.60240975739131,29.937406843061684,23.070007863312465
68,45.85716060226308,37.07380947924271,34.965235499099315,32.39885553969461,30.293784824267036,21.712300463712346
70,36.187365295204074,38.28011248254313,36.37239839828801,33.19525854380724,28.519460496704433,20.21431115582761
72,33.68144927547121,39.613030867367286,36.46358682690048,32.0804728900304,30.3180466993396,22.381078323377107
74,29.64463099555809,33.957392073655534,37.14932731382005,34.66853865917107,31.290162343748936,21.523928722011405
76,29.586600972931592,33.10951447662457,37.923500263445625,28.01085400796898,33.08885058701517,20.035946739611408
78,27.576926438267336,33.01382839670467,39.212572595357244,36.3652195440518,34.18608964451314,19.015727996428836
80,25.062388054323,29.860433592759975,38.744023470119195,35.899085859794305,33.250911766125604,20.623551581132062
82,21.865857826636976,28.838857286666492,40.83570321585935,36.483693209225876,33.74665293511843,20.22009015968144
84,21.610278675203443,27.51173750482801,40.688741721854306,36.498068841046795,35.47861804063213,17.524159855577075
86,14.477300982701808,24.496945721311423,41.11176395713683,38.33211151368228,33.82148011461662,19.238748099350715
88,20.710254491340514,24.898531474116773,39.28038535324678,39.43394192318343,34.2252468380253,19.153041268079416
90,20.562879829535152,23.745709674231694,43.57044451421079,31.422064942684678,37.44488985730722,18.81002267443529
92,19.31521167288749,23.239944327096527,44.06312781592227,40.45100374961796,37.9232223950755,16.6709702155584
94,18.839698051133855,21.445474103419226,46.700709563951726,42.65378639539811,38.31571731065862,18.180074065903824
96,18.605922192394534,22.87136001477388,49.60078494302677,42.976073384719136,39.88380028929853,18.259252581442922
98,62.152956984244554,18.936021366874048,52.103611596639894,47.51356969797851,44.85268688945441,18.297976511882414
100,51.018807141257206,20.017084079531585,48.04727307384952,43.11200771862117,41.31444349649703,15.808216127954875
102,48.172764585767766,17.741921711801243,48.55027996765093,44.659754142169966,41.924703382326896,16.444152611040614
104,43.43711967849806,18.646019096837826,50.900816228530545,44.9798157374407,38.92205944602795,17.034669382109428
106,39.60708487859093,18.928509537256936,51.62692667845836,47.65511608824849,35.12471703155811,16.94028172586071
108,37.54082418968774,18.388355020449975,53.14368092263335,43.40011214359831,50.15524420420692,16.033932003846573
110,38.83913322541333,17.699660309381738,50.260086409622325,48.93014626862295,44.08934119431465,16.056603423378608
112,32.96199507518206,16.539991564791304,55.45298812110003,49.623310685190816,45.51529726919742,16.38949365095964
114,31.332334445834753,17.506816573482617,54.431675573952575,50.75441865415367,46.99313273406083,16.351601596398364
116,30.70762880843704,18.483363188761743,60.192695375018765,53.021119032167285,52.3538076837523,15.062973667875802
118,32.752363984425514,16.890967601019295,58.86058602195346,55.13721475088874,48.874571026105926,16.05868785228663
120,29.07156289149732,17.307105733222322,59.95567546880397,52.63681288648102,50.838279566457864,15.959201127857693
122,26.459134949496438,15.989673444498946,59.011351839871935,53.40883757695862,50.31443881227247,15.733436470587813
124,25.85509754762844,15.790457092669884,61.034920706450514,54.80261761332919,47.897661873220045,14.885536649190685
126,29.596574374980065,15.13050935036665,61.093846990452164,55.719722787762144,52.94118099618103,15.11444647413487
128,23.152779536336265,56.89703477391904,68.1972927929759,61.51358803255848,58.40384150786285,33.07062676889476
130,98.85977731056785,53.89396028298906,59.309640340277475,51.950080012683124,48.850658372637156,28.627956989247313
132,68.51091669573538,60.55354427934246,55.99069419908445,48.84325144691436,56.589150509694186,30.05764311579977
134,31.567595081222947,56.04362297609104,53.49757372949664,54.10816304246252,52.880872262841024,27.373691733455985
136,60.804777297829546,51.72891913489585,57.22005929738154,54.94410385755901,53.73930810511786,30.19375995121786
138,55.1644574094526,51.79928850183745,58.207106646900954,55.71341535409829,54.689518044649304,27.819680692534636
140,48.01712385223874,51.38142152966445,60.62668223166891,53.606202809493226,53.67656936551135,26.19352002261055
142,47.51070586193165,48.73314134662752,62.0582149049362,35.9495842349945,43.55976712810654,18.216553826683054
144,39.07929357705951,40.99961315280464,61.71206610741583,57.008696571435046,54.636829857747706,28.106514973269995
146,42.1413158532199,46.485008365537944,55.99671098353004,59.33080593471319,57.16019607967594,25.469756044322942
148,41.17296460931437,41.62233056857038,60.368823047965414,63.29290330813526,56.09608131603584,25.934753265866217
150,42.81174161138493,45.78092182166193,64.64268596345613,57.60649057504892,60.16780485556858,25.43948893883828
152,34.39459269837499,38.76825732431705,65.33062401420096,61.74353429500081,59.433995726575404,26.588853016103858
154,32.82793585257933,41.69346596467746,72.39674318295368,62.665525573694154,61.31886009996738,24.223566467393113
156,32.32375556454877,35.869530208688936,65.72932567691083,63.245968876915036,61.04450844121749,23.7166063165288
158,31.214804191290266,33.08208272207582,67.77663255732769,62.71131184449791,61.492297642377814,24.536459745978974
